anio,anio_enfr,prov_id,prov_nombre,grupo_edad,grupo_edad_10,sexo,proy_pob
2018,2018,34,Formosa,75 a 79,70 a 79,Mujer,5066
2018,2018,34,Formosa,80+,80+,Varón,4526
2018,2018,34,Formosa,20 a 24,20 a 29,Varón,29801
2018,2018,34,Formosa,25 a 29,20 a 29,Varón,23519
2018,2018,34,Formosa,30 a 34,30 a 39,Varón,17603
2018,2018,34,Formosa,35 a 39,30 a 39,Varón,17217
2018,2018,34,Formosa,40 a 44,40 a 49,Varón,16573
2018,2018,34,Formosa,45 a 49,40 a 49,Varón,14751
2018,2018,34,Formosa,50 a 54,50 a 59,Varón,13866
2018,2018,34,Formosa,55 a 59,50 a 59,Varón,12771
2018,2018,34,Formosa,60 a 64,60 a 69,Varón,10962
2018,2018,34,Formosa,65 a 69,60 a 69,Varón,8582
2018,2018,34,Formosa,70 a 74,70 a 79,Varón,6078
2018,2018,34,Formosa,75 a 79,70 a 79,Varón,4210
2018,2018,38,Jujuy,80+,80+,Mujer,8412
2018,2018,38,Jujuy,20 a 24,20 a 29,Mujer,33721
2018,2018,38,Jujuy,25 a 29,20 a 29,Mujer,30017
2018,2018,38,Jujuy,30 a 34,30 a 39,Mujer,26606
2018,2018,38,Jujuy,35 a 39,30 a 39,Mujer,27396
2018,2018,38,Jujuy,40 a 44,40 a 49,Mujer,25938
2018,2018,38,Jujuy,45 a 49,40 a 49,Mujer,21274
2018,2018,38,Jujuy,50 a 54,50 a 59,Mujer,18038
2018,2018,38,Jujuy,55 a 59,50 a 59,Mujer,16390
2018,2018,38,Jujuy,60 a 64,60 a 69,Mujer,14559
2018,2018,38,Jujuy,65 a 69,60 a 69,Mujer,12205
2018,2018,38,Jujuy,70 a 74,70 a 79,Mujer,9434
2018,2018,38,Jujuy,75 a 79,70 a 79,Mujer,6706
2018,2018,38,Jujuy,80+,80+,Varón,5309
2018,2018,38,Jujuy,20 a 24,20 a 29,Varón,34677
2018,2018,38,Jujuy,25 a 29,20 a 29,Varón,29829
2018,2018,38,Jujuy,30 a 34,30 a 39,Varón,25514
2018,2018,38,Jujuy,35 a 39,30 a 39,Varón,26527
2018,2018,38,Jujuy,40 a 44,40 a 49,Varón,24998
2018,2018,38,Jujuy,45 a 49,40 a 49,Varón,19930
2018,2018,38,Jujuy,50 a 54,50 a 59,Varón,16399
2018,2018,38,Jujuy,55 a 59,50 a 59,Varón,14502
2018,2018,38,Jujuy,60 a 64,60 a 69,Varón,12696
2018,2018,38,Jujuy,65 a 69,60 a 69,Varón,10592
2018,2018,38,Jujuy,70 a 74,70 a 79,Varón,7698
2018,2018,38,Jujuy,75 a 79,70 a 79,Varón,5194
2018,2018,42,La Pampa,80+,80+,Mujer,6843
2018,2018,42,La Pampa,20 a 24,20 a 29,Mujer,13293
2018,2018,42,La Pampa,25 a 29,20 a 29,Mujer,12844
2018,2018,42,La Pampa,30 a 34,30 a 39,Mujer,12389
2018,2018,42,La Pampa,35 a 39,30 a 39,Mujer,12338
2018,2018,42,La Pampa,40 a 44,40 a 49,Mujer,11709
2018,2018,42,La Pampa,45 a 49,40 a 49,Mujer,10394
2018,2018,42,La Pampa,50 a 54,50 a 59,Mujer,9634
2018,2018,42,La Pampa,55 a 59,50 a 59,Mujer,8967
2018,2018,42,La Pampa,60 a 64,60 a 69,Mujer,7957
2018,2018,42,La Pampa,65 a 69,60 a 69,Mujer,7128
2018,2018,42,La Pampa,70 a 74,70 a 79,Mujer,6078
2018,2018,42,La Pampa,75 a 79,70 a 79,Mujer,4792
2018,2018,42,La Pampa,80+,80+,Varón,3858
2018,2018,42,La Pampa,20 a 24,20 a 29,Varón,13990
2018,2018,42,La Pampa,25 a 29,20 a 29,Varón,13231
2018,2018,42,La Pampa,30 a 34,30 a 39,Varón,12351
2018,2018,42,La Pampa,35 a 39,30 a 39,Varón,12222
2018,2018,42,La Pampa,40 a 44,40 a 49,Varón,11591
2018,2018,42,La Pampa,45 a 49,40 a 49,Varón,10116
2018,2018,42,La Pampa,50 a 54,50 a 59,Varón,9393
2018,2018,42,La Pampa,55 a 59,50 a 59,Varón,8756
2018,2018,42,La Pampa,60 a 64,60 a 69,Varón,7754
2018,2018,42,La Pampa,65 a 69,60 a 69,Varón,6714
2018,2018,42,La Pampa,70 a 74,70 a 79,Varón,5289
2018,2018,42,La Pampa,75 a 79,70 a 79,Varón,3680
2018,2018,46,La Rioja,80+,80+,Mujer,4596
2018,2018,46,La Rioja,20 a 24,20 a 29,Mujer,17649
2018,2018,46,La Rioja,25 a 29,20 a 29,Mujer,17304
2018,2018,46,La Rioja,30 a 34,30 a 39,Mujer,14772
2018,2018,46,La Rioja,35 a 39,30 a 39,Mujer,14051
2018,2018,46,La Rioja,40 a 44,40 a 49,Mujer,13015
2018,2018,46,La Rioja,45 a 49,40 a 49,Mujer,10400
2018,2018,46,La Rioja,50 a 54,50 a 59,Mujer,9105
2018,2018,46,La Rioja,55 a 59,50 a 59,Mujer,8338
2018,2018,46,La Rioja,60 a 64,60 a 69,Mujer,7242
2018,2018,46,La Rioja,65 a 69,60 a 69,Mujer,6039
2018,2018,46,La Rioja,70 a 74,70 a 79,Mujer,4502
2018,2018,46,La Rioja,75 a 79,70 a 79,Mujer,3269
2018,2018,46,La Rioja,80+,80+,Varón,2505
2018,2018,46,La Rioja,20 a 24,20 a 29,Varón,18069
2018,2018,46,La Rioja,25 a 29,20 a 29,Varón,17352
2018,2018,46,La Rioja,30 a 34,30 a 39,Varón,14563
2018,2018,46,La Rioja,35 a 39,30 a 39,Varón,13880
2018,2018,46,La Rioja,40 a 44,40 a 49,Varón,12764
2018,2018,46,La Rioja,45 a 49,40 a 49,Varón,10240
2018,2018,46,La Rioja,50 a 54,50 a 59,Varón,8926
2018,2018,46,La Rioja,55 a 59,50 a 59,Varón,8205
2018,2018,46,La Rioja,60 a 64,60 a 69,Varón,7074
2018,2018,46,La Rioja,65 a 69,60 a 69,Varón,5638
2018,2018,46,La Rioja,70 a 74,70 a 79,Varón,3995
2018,2018,46,La Rioja,75 a 79,70 a 79,Varón,2546
2018,2018,50,Mendoza,80+,80+,Mujer,33473
2018,2018,50,Mendoza,20 a 24,20 a 29,Mujer,76913
2018,2018,50,Mendoza,25 a 29,20 a 29,Mujer,77695
2018,2018,50,Mendoza,30 a 34,30 a 39,Mujer,71474
2018,2018,50,Mendoza,35 a 39,30 a 39,Mujer,67690
2018,2018,50,Mendoza,40 a 44,40 a 49,Mujer,64012
2018,2018,50,Mendoza,45 a 49,40 a 49,Mujer,54681
2018,2018,50,Mendoza,50 a 54,50 a 59,Mujer,48316
2018,2018,50,Mendoza,55 a 59,50 a 59,Mujer,45535
2018,2018,50,Mendoza,60 a 64,60 a 69,Mujer,43113
2018,2018,50,Mendoza,65 a 69,60 a 69,Mujer,39723
2018,2018,50,Mendoza,70 a 74,70 a 79,Mujer,32846
2018,2018,50,Mendoza,75 a 79,70 a 79,Mujer,24282
2018,2018,50,Mendoza,80+,80+,Varón,18606
2018,2018,50,Mendoza,20 a 24,20 a 29,Varón,79299
2018,2018,50,Mendoza,25 a 29,20 a 29,Varón,79107
2018,2018,50,Mendoza,30 a 34,30 a 39,Varón,71923
2018,2018,50,Mendoza,35 a 39,30 a 39,Varón,67008
2018,2018,50,Mendoza,40 a 44,40 a 49,Varón,61644
2018,2018,50,Mendoza,45 a 49,40 a 49,Varón,51660
2018,2018,50,Mendoza,50 a 54,50 a 59,Varón,44806
2018,2018,50,Mendoza,55 a 59,50 a 59,Varón,41060
2018,2018,50,Mendoza,60 a 64,60 a 69,Varón,37466
2018,2018,50,Mendoza,65 a 69,60 a 69,Varón,33130
2018,2018,50,Mendoza,70 a 74,70 a 79,Varón,25833
2018,2018,50,Mendoza,75 a 79,70 a 79,Varón,17335
2018,2018,54,Misiones,80+,80+,Mujer,11974
2018,2018,54,Misiones,20 a 24,20 a 29,Mujer,58434
2018,2018,54,Misiones,25 a 29,20 a 29,Mujer,49928
2018,2018,54,Misiones,30 a 34,30 a 39,Mujer,42137
2018,2018,54,Misiones,35 a 39,30 a 39,Mujer,40123
2018,2018,54,Misiones,40 a 44,40 a 49,Mujer,36732
2018,2018,54,Misiones,45 a 49,40 a 49,Mujer,31193
2018,2018,54,Misiones,50 a 54,50 a 59,Mujer,28117
2018,2018,54,Misiones,55 a 59,50 a 59,Mujer,25854
2018,2018,54,Misiones,60 a 64,60 a 69,Mujer,21721
2018,2018,54,Misiones,65 a 69,60 a 69,Mujer,17096
2018,2018,54,Misiones,70 a 74,70 a 79,Mujer,12581
2018,2018,54,Misiones,75 a 79,70 a 79,Mujer,9168
2018,2018,54,Misiones,80+,80+,Varón,7350
2018,2018,54,Misiones,20 a 24,20 a 29,Varón,60387
2018,2018,54,Misiones,25 a 29,20 a 29,Varón,49490
2018,2018,54,Misiones,30 a 34,30 a 39,Varón,40334
2018,2018,54,Misiones,35 a 39,30 a 39,Varón,38438
2018,2018,54,Misiones,40 a 44,40 a 49,Varón,35385
2018,2018,54,Misiones,45 a 49,40 a 49,Varón,29948
2018,2018,54,Misiones,50 a 54,50 a 59,Varón,27330
2018,2018,54,Misiones,55 a 59,50 a 59,Varón,25556
2018,2018,54,Misiones,60 a 64,60 a 69,Varón,21467
2018,2018,54,Misiones,65 a 69,60 a 69,Varón,16357
2018,2018,54,Misiones,70 a 74,70 a 79,Varón,11192
2018,2018,54,Misiones,75 a 79,70 a 79,Varón,7376
2018,2018,58,Neuquén,80+,80+,Mujer,6901
2018,2018,58,Neuquén,20 a 24,20 a 29,Mujer,25111
2018,2018,58,Neuquén,25 a 29,20 a 29,Mujer,25076
2018,2018,58,Neuquén,30 a 34,30 a 39,Mujer,24534
2018,2018,58,Neuquén,35 a 39,30 a 39,Mujer,24334
2018,2018,58,Neuquén,40 a 44,40 a 49,Mujer,23210
2018,2018,58,Neuquén,45 a 49,40 a 49,Mujer,19795
2018,2018,58,Neuquén,50 a 54,50 a 59,Mujer,17291
2018,2018,58,Neuquén,55 a 59,50 a 59,Mujer,15487
2018,2018,58,Neuquén,60 a 64,60 a 69,Mujer,13014
2018,2018,58,Neuquén,65 a 69,60 a 69,Mujer,10515
2018,2018,58,Neuquén,70 a 74,70 a 79,Mujer,7795
2018,2018,58,Neuquén,75 a 79,70 a 79,Mujer,5349
2018,2018,58,Neuquén,80+,80+,Varón,3952
2018,2018,58,Neuquén,20 a 24,20 a 29,Varón,26234
2018,2018,58,Neuquén,25 a 29,20 a 29,Varón,25948
2018,2018,58,Neuquén,30 a 34,30 a 39,Varón,24422
2018,2018,58,Neuquén,35 a 39,30 a 39,Varón,23710
2018,2018,58,Neuquén,40 a 44,40 a 49,Varón,22532
2018,2018,58,Neuquén,45 a 49,40 a 49,Varón,18840
2018,2018,58,Neuquén,50 a 54,50 a 59,Varón,16168
2018,2018,58,Neuquén,55 a 59,50 a 59,Varón,14409
2018,2018,58,Neuquén,60 a 64,60 a 69,Varón,12131
2018,2018,58,Neuquén,65 a 69,60 a 69,Varón,9547
2018,2018,58,Neuquén,70 a 74,70 a 79,Varón,6712
2018,2018,58,Neuquén,75 a 79,70 a 79,Varón,4143
2018,2018,62,Río Negro,80+,80+,Mujer,9890
2018,2018,62,Río Negro,20 a 24,20 a 29,Mujer,28424
2018,2018,62,Río Negro,25 a 29,20 a 29,Mujer,27560
2018,2018,62,Río Negro,30 a 34,30 a 39,Mujer,26567
2018,2018,62,Río Negro,35 a 39,30 a 39,Mujer,27320
2018,2018,62,Río Negro,40 a 44,40 a 49,Mujer,25656
2018,2018,62,Río Negro,45 a 49,40 a 49,Mujer,21400
2018,2018,62,Río Negro,50 a 54,50 a 59,Mujer,19163
2018,2018,62,Río Negro,55 a 59,50 a 59,Mujer,17687
2018,2018,62,Río Negro,60 a 64,60 a 69,Mujer,15448
2018,2018,62,Río Negro,65 a 69,60 a 69,Mujer,13130
2018,2018,62,Río Negro,70 a 74,70 a 79,Mujer,10323
2018,2018,62,Río Negro,75 a 79,70 a 79,Mujer,7326
2018,2018,62,Río Negro,80+,80+,Varón,6131
2018,2018,62,Río Negro,20 a 24,20 a 29,Varón,29806
2018,2018,62,Río Negro,25 a 29,20 a 29,Varón,28336
2018,2018,62,Río Negro,30 a 34,30 a 39,Varón,26711
2018,2018,62,Río Negro,35 a 39,30 a 39,Varón,26726
2018,2018,62,Río Negro,40 a 44,40 a 49,Varón,24938
2018,2018,62,Río Negro,45 a 49,40 a 49,Varón,21038
2018,2018,62,Río Negro,50 a 54,50 a 59,Varón,18408
2018,2018,62,Río Negro,55 a 59,50 a 59,Varón,16821
2018,2018,62,Río Negro,60 a 64,60 a 69,Varón,14609
2018,2018,62,Río Negro,65 a 69,60 a 69,Varón,12168
2018,2018,62,Río Negro,70 a 74,70 a 79,Varón,9091
2018,2018,62,Río Negro,75 a 79,70 a 79,Varón,5937
2018,2018,66,Salta,80+,80+,Mujer,15127
2018,2018,66,Salta,20 a 24,20 a 29,Mujer,63297
2018,2018,66,Salta,25 a 29,20 a 29,Mujer,56394
2018,2018,66,Salta,30 a 34,30 a 39,Mujer,48796
2018,2018,66,Salta,35 a 39,30 a 39,Mujer,47368
2018,2018,66,Salta,40 a 44,40 a 49,Mujer,43838
2018,2018,66,Salta,45 a 49,40 a 49,Mujer,36413
2018,2018,66,Salta,50 a 54,50 a 59,Mujer,31291
2018,2018,66,Salta,55 a 59,50 a 59,Mujer,27950
2018,2018,66,Salta,60 a 64,60 a 69,Mujer,24424
2018,2018,66,Salta,65 a 69,60 a 69,Mujer,20715
2018,2018,66,Salta,70 a 74,70 a 79,Mujer,15962
2018,2018,66,Salta,75 a 79,70 a 79,Mujer,11530
2018,2018,66,Salta,80+,80+,Varón,9310
2018,2018,66,Salta,20 a 24,20 a 29,Varón,64980
2018,2018,66,Salta,25 a 29,20 a 29,Varón,55939
2018,2018,66,Salta,30 a 34,30 a 39,Varón,46562
2018,2018,66,Salta,35 a 39,30 a 39,Varón,44786
2018,2018,66,Salta,40 a 44,40 a 49,Varón,41281
2018,2018,66,Salta,45 a 49,40 a 49,Varón,34359
2018,2018,66,Salta,50 a 54,50 a 59,Varón,29546
2018,2018,66,Salta,55 a 59,50 a 59,Varón,25984
2018,2018,66,Salta,60 a 64,60 a 69,Varón,22171
2018,2018,66,Salta,65 a 69,60 a 69,Varón,18217
2018,2018,66,Salta,70 a 74,70 a 79,Varón,13381
2018,2018,66,Salta,75 a 79,70 a 79,Varón,9046
2018,2018,70,San Juan,80+,80+,Mujer,10127
2018,2018,70,San Juan,20 a 24,20 a 29,Mujer,31960
2018,2018,70,San Juan,25 a 29,20 a 29,Mujer,29842
2018,2018,70,San Juan,30 a 34,30 a 39,Mujer,26378
2018,2018,70,San Juan,35 a 39,30 a 39,Mujer,25876
2018,2018,70,San Juan,40 a 44,40 a 49,Mujer,24764
2018,2018,70,San Juan,45 a 49,40 a 49,Mujer,21362
2018,2018,70,San Juan,50 a 54,50 a 59,Mujer,18413
2018,2018,70,San Juan,55 a 59,50 a 59,Mujer,17333
2018,2018,70,San Juan,60 a 64,60 a 69,Mujer,16132
2018,2018,70,San Juan,65 a 69,60 a 69,Mujer,14478
2018,2018,70,San Juan,70 a 74,70 a 79,Mujer,11758
2018,2018,70,San Juan,75 a 79,70 a 79,Mujer,8374
2018,2018,70,San Juan,80+,80+,Varón,5744
2018,2018,70,San Juan,20 a 24,20 a 29,Varón,33246
2018,2018,70,San Juan,25 a 29,20 a 29,Varón,30377
2018,2018,70,San Juan,30 a 34,30 a 39,Varón,26774
2018,2018,70,San Juan,35 a 39,30 a 39,Varón,25905
2018,2018,70,San Juan,40 a 44,40 a 49,Varón,24536
2018,2018,70,San Juan,45 a 49,40 a 49,Varón,20436
2018,2018,70,San Juan,50 a 54,50 a 59,Varón,17141
2018,2018,70,San Juan,55 a 59,50 a 59,Varón,15545
2018,2018,70,San Juan,60 a 64,60 a 69,Varón,13840
2018,2018,70,San Juan,65 a 69,60 a 69,Varón,12089
2018,2018,70,San Juan,70 a 74,70 a 79,Varón,9255
2018,2018,70,San Juan,75 a 79,70 a 79,Varón,5946
2018,2018,74,San Luis,80+,80+,Mujer,7259
2018,2018,74,San Luis,20 a 24,20 a 29,Mujer,20946
2018,2018,74,San Luis,25 a 29,20 a 29,Mujer,19075
2018,2018,74,San Luis,30 a 34,30 a 39,Mujer,17372
2018,2018,74,San Luis,35 a 39,30 a 39,Mujer,17753
2018,2018,74,San Luis,40 a 44,40 a 49,Mujer,16737
2018,2018,74,San Luis,45 a 49,40 a 49,Mujer,13825
2018,2018,74,San Luis,50 a 54,50 a 59,Mujer,12335
2018,2018,74,San Luis,55 a 59,50 a 59,Mujer,11604
2018,2018,74,San Luis,60 a 64,60 a 69,Mujer,10501
2018,2018,74,San Luis,65 a 69,60 a 69,Mujer,9181
2018,2018,74,San Luis,70 a 74,70 a 79,Mujer,7437
2018,2018,74,San Luis,75 a 79,70 a 79,Mujer,5399
2018,2018,74,San Luis,80+,80+,Varón,3956
2018,2018,74,San Luis,20 a 24,20 a 29,Varón,21508
2018,2018,74,San Luis,25 a 29,20 a 29,Varón,19251
2018,2018,74,San Luis,30 a 34,30 a 39,Varón,17181
2018,2018,74,San Luis,35 a 39,30 a 39,Varón,17384
2018,2018,74,San Luis,40 a 44,40 a 49,Varón,16583
2018,2018,74,San Luis,45 a 49,40 a 49,Varón,13934
2018,2018,74,San Luis,50 a 54,50 a 59,Varón,12364
2018,2018,74,San Luis,55 a 59,50 a 59,Varón,11220
2018,2018,74,San Luis,60 a 64,60 a 69,Varón,9778
2018,2018,74,San Luis,65 a 69,60 a 69,Varón,8255
2018,2018,74,San Luis,70 a 74,70 a 79,Varón,6343
2018,2018,74,San Luis,75 a 79,70 a 79,Varón,4070
2018,2018,78,Santa Cruz,80+,80+,Mujer,2432
2018,2018,78,Santa Cruz,20 a 24,20 a 29,Mujer,12941
2018,2018,78,Santa Cruz,25 a 29,20 a 29,Mujer,13535
2018,2018,78,Santa Cruz,30 a 34,30 a 39,Mujer,14417
2018,2018,78,Santa Cruz,35 a 39,30 a 39,Mujer,14376
2018,2018,78,Santa Cruz,40 a 44,40 a 49,Mujer,12264
2018,2018,78,Santa Cruz,45 a 49,40 a 49,Mujer,9340
2018,2018,78,Santa Cruz,50 a 54,50 a 59,Mujer,7775
2018,2018,78,Santa Cruz,55 a 59,50 a 59,Mujer,6721
2018,2018,78,Santa Cruz,60 a 64,60 a 69,Mujer,5379
2018,2018,78,Santa Cruz,65 a 69,60 a 69,Mujer,4111
2018,2018,78,Santa Cruz,70 a 74,70 a 79,Mujer,2963
2018,2018,78,Santa Cruz,75 a 79,70 a 79,Mujer,2075
2018,2018,78,Santa Cruz,80+,80+,Varón,1499
2018,2018,78,Santa Cruz,20 a 24,20 a 29,Varón,13497
2018,2018,78,Santa Cruz,25 a 29,20 a 29,Varón,14215
2018,2018,78,Santa Cruz,30 a 34,30 a 39,Varón,15616
2018,2018,78,Santa Cruz,35 a 39,30 a 39,Varón,15805
2018,2018,78,Santa Cruz,40 a 44,40 a 49,Varón,13529
2018,2018,78,Santa Cruz,45 a 49,40 a 49,Varón,10213
2018,2018,78,Santa Cruz,50 a 54,50 a 59,Varón,8471
2018,2018,78,Santa Cruz,55 a 59,50 a 59,Varón,7355
2018,2018,78,Santa Cruz,60 a 64,60 a 69,Varón,5723
2018,2018,78,Santa Cruz,65 a 69,60 a 69,Varón,4013
2018,2018,78,Santa Cruz,70 a 74,70 a 79,Varón,2561
2018,2018,78,Santa Cruz,75 a 79,70 a 79,Varón,1536
2018,2018,82,Santa Fe,80+,80+,Mujer,76832
2018,2018,82,Santa Fe,20 a 24,20 a 29,Mujer,134918
2018,2018,82,Santa Fe,25 a 29,20 a 29,Mujer,138545
2018,2018,82,Santa Fe,30 a 34,30 a 39,Mujer,132909
2018,2018,82,Santa Fe,35 a 39,30 a 39,Mujer,129777
2018,2018,82,Santa Fe,40 a 44,40 a 49,Mujer,119144
2018,2018,82,Santa Fe,45 a 49,40 a 49,Mujer,98882
2018,2018,82,Santa Fe,50 a 54,50 a 59,Mujer,91497
2018,2018,82,Santa Fe,55 a 59,50 a 59,Mujer,88688
2018,2018,82,Santa Fe,60 a 64,60 a 69,Mujer,81876
2018,2018,82,Santa Fe,65 a 69,60 a 69,Mujer,73990
2018,2018,82,Santa Fe,70 a 74,70 a 79,Mujer,62212
2018,2018,82,Santa Fe,75 a 79,70 a 79,Mujer,49151
2018,2018,82,Santa Fe,80+,80+,Varón,35277
2018,2018,82,Santa Fe,20 a 24,20 a 29,Varón,136307
2018,2018,82,Santa Fe,25 a 29,20 a 29,Varón,138757
2018,2018,82,Santa Fe,30 a 34,30 a 39,Varón,132991
2018,2018,82,Santa Fe,35 a 39,30 a 39,Varón,128932
2018,2018,82,Santa Fe,40 a 44,40 a 49,Varón,116200
2018,2018,82,Santa Fe,45 a 49,40 a 49,Varón,94918
2018,2018,82,Santa Fe,50 a 54,50 a 59,Varón,86085
2018,2018,82,Santa Fe,55 a 59,50 a 59,Varón,81102
2018,2018,82,Santa Fe,60 a 64,60 a 69,Varón,72403
2018,2018,82,Santa Fe,65 a 69,60 a 69,Varón,61285
2018,2018,82,Santa Fe,70 a 74,70 a 79,Varón,46586
2018,2018,82,Santa Fe,75 a 79,70 a 79,Varón,32385
2018,2018,86,Santiago del Estero,80+,80+,Mujer,11877
2018,2018,86,Santiago del Estero,20 a 24,20 a 29,Mujer,45176
2018,2018,86,Santiago del Estero,25 a 29,20 a 29,Mujer,38035
2018,2018,86,Santiago del Estero,30 a 34,30 a 39,Mujer,32847
2018,2018,86,Santiago del Estero,35 a 39,30 a 39,Mujer,33075
2018,2018,86,Santiago del Estero,40 a 44,40 a 49,Mujer,30618
2018,2018,86,Santiago del Estero,45 a 49,40 a 49,Mujer,24399
2018,2018,86,Santiago del Estero,50 a 54,50 a 59,Mujer,20498
2018,2018,86,Santiago del Estero,55 a 59,50 a 59,Mujer,19029
2018,2018,86,Santiago del Estero,60 a 64,60 a 69,Mujer,17351
2018,2018,86,Santiago del Estero,65 a 69,60 a 69,Mujer,14678
2018,2018,86,Santiago del Estero,70 a 74,70 a 79,Mujer,11437
2018,2018,86,Santiago del Estero,75 a 79,70 a 79,Mujer,8651
2018,2018,86,Santiago del Estero,80+,80+,Varón,6729
2018,2018,86,Santiago del Estero,20 a 24,20 a 29,Varón,46906
2018,2018,86,Santiago del Estero,25 a 29,20 a 29,Varón,37875
2018,2018,86,Santiago del Estero,30 a 34,30 a 39,Varón,30965
2018,2018,86,Santiago del Estero,35 a 39,30 a 39,Varón,30947
2018,2018,86,Santiago del Estero,40 a 44,40 a 49,Varón,29336
2018,2018,86,Santiago del Estero,45 a 49,40 a 49,Varón,24192
2018,2018,86,Santiago del Estero,50 a 54,50 a 59,Varón,20641
2018,2018,86,Santiago del Estero,55 a 59,50 a 59,Varón,18761
2018,2018,86,Santiago del Estero,60 a 64,60 a 69,Varón,16897
2018,2018,86,Santiago del Estero,65 a 69,60 a 69,Varón,13977
2018,2018,86,Santiago del Estero,70 a 74,70 a 79,Varón,10031
2018,2018,86,Santiago del Estero,75 a 79,70 a 79,Varón,6705
2018,2018,90,Tucumán,80+,80+,Mujer,21826
2018,2018,90,Tucumán,20 a 24,20 a 29,Mujer,72852
2018,2018,90,Tucumán,25 a 29,20 a 29,Mujer,68820
2018,2018,90,Tucumán,30 a 34,30 a 39,Mujer,60385
2018,2018,90,Tucumán,35 a 39,30 a 39,Mujer,58740
2018,2018,90,Tucumán,40 a 44,40 a 49,Mujer,54449
2018,2018,90,Tucumán,45 a 49,40 a 49,Mujer,43008
2018,2018,90,Tucumán,50 a 54,50 a 59,Mujer,37716
2018,2018,90,Tucumán,55 a 59,50 a 59,Mujer,36707
2018,2018,90,Tucumán,60 a 64,60 a 69,Mujer,34746
2018,2018,90,Tucumán,65 a 69,60 a 69,Mujer,29376
2018,2018,90,Tucumán,70 a 74,70 a 79,Mujer,21980
2018,2018,90,Tucumán,75 a 79,70 a 79,Mujer,15483
2018,2018,90,Tucumán,80+,80+,Varón,11667
2018,2018,90,Tucumán,20 a 24,20 a 29,Varón,73930
2018,2018,90,Tucumán,25 a 29,20 a 29,Varón,68273
2018,2018,90,Tucumán,30 a 34,30 a 39,Varón,59259
2018,2018,90,Tucumán,35 a 39,30 a 39,Varón,57184
2018,2018,90,Tucumán,40 a 44,40 a 49,Varón,52360
2018,2018,90,Tucumán,45 a 49,40 a 49,Varón,40917
2018,2018,90,Tucumán,50 a 54,50 a 59,Varón,35365
2018,2018,90,Tucumán,55 a 59,50 a 59,Varón,33320
2018,2018,90,Tucumán,60 a 64,60 a 69,Varón,31296
2018,2018,90,Tucumán,65 a 69,60 a 69,Varón,26141
2018,2018,90,Tucumán,70 a 74,70 a 79,Varón,18147
2018,2018,90,Tucumán,75 a 79,70 a 79,Varón,11176
2018,2018,94,Tierra del Fuego,80+,80+,Mujer,847
2018,2018,94,Tierra del Fuego,20 a 24,20 a 29,Mujer,6376
2018,2018,94,Tierra del Fuego,25 a 29,20 a 29,Mujer,6605
2018,2018,94,Tierra del Fuego,30 a 34,30 a 39,Mujer,6902
2018,2018,94,Tierra del Fuego,35 a 39,30 a 39,Mujer,6805
2018,2018,94,Tierra del Fuego,40 a 44,40 a 49,Mujer,6040
2018,2018,94,Tierra del Fuego,45 a 49,40 a 49,Mujer,4968
2018,2018,94,Tierra del Fuego,50 a 54,50 a 59,Mujer,4418
2018,2018,94,Tierra del Fuego,55 a 59,50 a 59,Mujer,3949
2018,2018,94,Tierra del Fuego,60 a 64,60 a 69,Mujer,2877
2018,2018,94,Tierra del Fuego,65 a 69,60 a 69,Mujer,1950
2018,2018,94,Tierra del Fuego,70 a 74,70 a 79,Mujer,1217
2018,2018,94,Tierra del Fuego,75 a 79,70 a 79,Mujer,708
2018,2018,94,Tierra del Fuego,80+,80+,Varón,480
2018,2018,94,Tierra del Fuego,20 a 24,20 a 29,Varón,6775
2018,2018,94,Tierra del Fuego,25 a 29,20 a 29,Varón,6798
2018,2018,94,Tierra del Fuego,30 a 34,30 a 39,Varón,7363
2018,2018,94,Tierra del Fuego,35 a 39,30 a 39,Varón,7352
2018,2018,94,Tierra del Fuego,40 a 44,40 a 49,Varón,6268
2018,2018,94,Tierra del Fuego,45 a 49,40 a 49,Varón,4928
2018,2018,94,Tierra del Fuego,50 a 54,50 a 59,Varón,4421
2018,2018,94,Tierra del Fuego,55 a 59,50 a 59,Varón,4183
2018,2018,94,Tierra del Fuego,60 a 64,60 a 69,Varón,3148
2018,2018,94,Tierra del Fuego,65 a 69,60 a 69,Varón,2034
2018,2018,94,Tierra del Fuego,70 a 74,70 a 79,Varón,1161
2018,2018,94,Tierra del Fuego,75 a 79,70 a 79,Varón,584
