anio,prov_res,prov_res_cat,sexo,grupo_edad,defun_dm
2013,38,Jujuy,Femenino,70 a 74,8
2013,38,Jujuy,Femenino,75 a 79,6
2013,38,Jujuy,Femenino,80 y más,14
2013,42,La Pampa,Masculino,10 a 14,0
2013,42,La Pampa,Masculino,15 a 19,0
2013,42,La Pampa,Masculino,20 a 24,0
2013,42,La Pampa,Masculino,25 a 29,0
2013,42,La Pampa,Masculino,30 a 34,0
2013,42,La Pampa,Masculino,35 a 39,0
2013,42,La Pampa,Masculino,40 a 44,1
2013,42,La Pampa,Masculino,45 a 49,1
2013,42,La Pampa,Masculino,50 a 54,0
2013,42,La Pampa,Masculino,55 a 59,1
2013,42,La Pampa,Masculino,60 a 64,1
2013,42,La Pampa,Masculino,65 a 69,3
2013,42,La Pampa,Masculino,70 a 74,5
2013,42,La Pampa,Masculino,75 a 79,6
2013,42,La Pampa,Masculino,80 y más,7
2013,42,La Pampa,Femenino,10 a 14,0
2013,42,La Pampa,Femenino,15 a 19,0
2013,42,La Pampa,Femenino,20 a 24,0
2013,42,La Pampa,Femenino,25 a 29,0
2013,42,La Pampa,Femenino,30 a 34,1
2013,42,La Pampa,Femenino,35 a 39,0
2013,42,La Pampa,Femenino,40 a 44,0
2013,42,La Pampa,Femenino,45 a 49,0
2013,42,La Pampa,Femenino,50 a 54,1
2013,42,La Pampa,Femenino,55 a 59,0
2013,42,La Pampa,Femenino,60 a 64,2
2013,42,La Pampa,Femenino,65 a 69,2
2013,42,La Pampa,Femenino,70 a 74,4
2013,42,La Pampa,Femenino,75 a 79,6
2013,42,La Pampa,Femenino,80 y más,9
2013,46,La Rioja,Masculino,10 a 14,0
2013,46,La Rioja,Masculino,15 a 19,0
2013,46,La Rioja,Masculino,20 a 24,0
2013,46,La Rioja,Masculino,25 a 29,0
2013,46,La Rioja,Masculino,30 a 34,0
2013,46,La Rioja,Masculino,35 a 39,0
2013,46,La Rioja,Masculino,40 a 44,2
2013,46,La Rioja,Masculino,45 a 49,2
2013,46,La Rioja,Masculino,50 a 54,1
2013,46,La Rioja,Masculino,55 a 59,4
2013,46,La Rioja,Masculino,60 a 64,6
2013,46,La Rioja,Masculino,65 a 69,3
2013,46,La Rioja,Masculino,70 a 74,6
2013,46,La Rioja,Masculino,75 a 79,1
2013,46,La Rioja,Masculino,80 y más,1
2013,46,La Rioja,Femenino,10 a 14,0
2013,46,La Rioja,Femenino,15 a 19,0
2013,46,La Rioja,Femenino,20 a 24,0
2013,46,La Rioja,Femenino,25 a 29,2
2013,46,La Rioja,Femenino,30 a 34,0
2013,46,La Rioja,Femenino,35 a 39,0
2013,46,La Rioja,Femenino,40 a 44,0
2013,46,La Rioja,Femenino,45 a 49,0
2013,46,La Rioja,Femenino,50 a 54,2
2013,46,La Rioja,Femenino,55 a 59,2
2013,46,La Rioja,Femenino,60 a 64,4
2013,46,La Rioja,Femenino,65 a 69,6
2013,46,La Rioja,Femenino,70 a 74,5
2013,46,La Rioja,Femenino,75 a 79,6
2013,46,La Rioja,Femenino,80 y más,7
2013,50,Mendoza,Masculino,10 a 14,0
2013,50,Mendoza,Masculino,15 a 19,0
2013,50,Mendoza,Masculino,20 a 24,0
2013,50,Mendoza,Masculino,25 a 29,0
2013,50,Mendoza,Masculino,30 a 34,1
2013,50,Mendoza,Masculino,35 a 39,4
2013,50,Mendoza,Masculino,40 a 44,1
2013,50,Mendoza,Masculino,45 a 49,4
2013,50,Mendoza,Masculino,50 a 54,14
2013,50,Mendoza,Masculino,55 a 59,19
2013,50,Mendoza,Masculino,60 a 64,39
2013,50,Mendoza,Masculino,65 a 69,57
2013,50,Mendoza,Masculino,70 a 74,49
2013,50,Mendoza,Masculino,75 a 79,55
2013,50,Mendoza,Masculino,80 y más,78
2013,50,Mendoza,Femenino,10 a 14,1
2013,50,Mendoza,Femenino,15 a 19,0
2013,50,Mendoza,Femenino,20 a 24,0
2013,50,Mendoza,Femenino,25 a 29,2
2013,50,Mendoza,Femenino,30 a 34,0
2013,50,Mendoza,Femenino,35 a 39,2
2013,50,Mendoza,Femenino,40 a 44,3
2013,50,Mendoza,Femenino,45 a 49,7
2013,50,Mendoza,Femenino,50 a 54,9
2013,50,Mendoza,Femenino,55 a 59,16
2013,50,Mendoza,Femenino,60 a 64,33
2013,50,Mendoza,Femenino,65 a 69,41
2013,50,Mendoza,Femenino,70 a 74,41
2013,50,Mendoza,Femenino,75 a 79,47
2013,50,Mendoza,Femenino,80 y más,112
2013,54,Misiones,Masculino,10 a 14,0
2013,54,Misiones,Masculino,15 a 19,2
2013,54,Misiones,Masculino,20 a 24,0
2013,54,Misiones,Masculino,25 a 29,1
2013,54,Misiones,Masculino,30 a 34,1
2013,54,Misiones,Masculino,35 a 39,1
2013,54,Misiones,Masculino,40 a 44,1
2013,54,Misiones,Masculino,45 a 49,3
2013,54,Misiones,Masculino,50 a 54,11
2013,54,Misiones,Masculino,55 a 59,18
2013,54,Misiones,Masculino,60 a 64,22
2013,54,Misiones,Masculino,65 a 69,19
2013,54,Misiones,Masculino,70 a 74,23
2013,54,Misiones,Masculino,75 a 79,16
2013,54,Misiones,Masculino,80 y más,30
2013,54,Misiones,Femenino,10 a 14,0
2013,54,Misiones,Femenino,15 a 19,0
2013,54,Misiones,Femenino,20 a 24,1
2013,54,Misiones,Femenino,25 a 29,1
2013,54,Misiones,Femenino,30 a 34,0
2013,54,Misiones,Femenino,35 a 39,0
2013,54,Misiones,Femenino,40 a 44,3
2013,54,Misiones,Femenino,45 a 49,2
2013,54,Misiones,Femenino,50 a 54,5
2013,54,Misiones,Femenino,55 a 59,13
2013,54,Misiones,Femenino,60 a 64,17
2013,54,Misiones,Femenino,65 a 69,19
2013,54,Misiones,Femenino,70 a 74,18
2013,54,Misiones,Femenino,75 a 79,23
2013,54,Misiones,Femenino,80 y más,56
2013,58,Neuquén,Masculino,10 a 14,0
2013,58,Neuquén,Masculino,15 a 19,0
2013,58,Neuquén,Masculino,20 a 24,1
2013,58,Neuquén,Masculino,25 a 29,0
2013,58,Neuquén,Masculino,30 a 34,0
2013,58,Neuquén,Masculino,35 a 39,1
2013,58,Neuquén,Masculino,40 a 44,1
2013,58,Neuquén,Masculino,45 a 49,5
2013,58,Neuquén,Masculino,50 a 54,2
2013,58,Neuquén,Masculino,55 a 59,5
2013,58,Neuquén,Masculino,60 a 64,8
2013,58,Neuquén,Masculino,65 a 69,14
2013,58,Neuquén,Masculino,70 a 74,14
2013,58,Neuquén,Masculino,75 a 79,20
2013,58,Neuquén,Masculino,80 y más,30
2013,58,Neuquén,Femenino,10 a 14,0
2013,58,Neuquén,Femenino,15 a 19,0
2013,58,Neuquén,Femenino,20 a 24,0
2013,58,Neuquén,Femenino,25 a 29,0
2013,58,Neuquén,Femenino,30 a 34,0
2013,58,Neuquén,Femenino,35 a 39,0
2013,58,Neuquén,Femenino,40 a 44,1
2013,58,Neuquén,Femenino,45 a 49,2
2013,58,Neuquén,Femenino,50 a 54,1
2013,58,Neuquén,Femenino,55 a 59,6
2013,58,Neuquén,Femenino,60 a 64,8
2013,58,Neuquén,Femenino,65 a 69,10
2013,58,Neuquén,Femenino,70 a 74,10
2013,58,Neuquén,Femenino,75 a 79,18
2013,58,Neuquén,Femenino,80 y más,38
2013,62,Río Negro,Masculino,10 a 14,0
2013,62,Río Negro,Masculino,15 a 19,0
2013,62,Río Negro,Masculino,20 a 24,0
2013,62,Río Negro,Masculino,25 a 29,0
2013,62,Río Negro,Masculino,30 a 34,0
2013,62,Río Negro,Masculino,35 a 39,0
2013,62,Río Negro,Masculino,40 a 44,1
2013,62,Río Negro,Masculino,45 a 49,1
2013,62,Río Negro,Masculino,50 a 54,3
2013,62,Río Negro,Masculino,55 a 59,6
2013,62,Río Negro,Masculino,60 a 64,6
2013,62,Río Negro,Masculino,65 a 69,5
2013,62,Río Negro,Masculino,70 a 74,6
2013,62,Río Negro,Masculino,75 a 79,9
2013,62,Río Negro,Masculino,80 y más,13
2013,62,Río Negro,Femenino,10 a 14,0
2013,62,Río Negro,Femenino,15 a 19,0
2013,62,Río Negro,Femenino,20 a 24,0
2013,62,Río Negro,Femenino,25 a 29,0
2013,62,Río Negro,Femenino,30 a 34,0
2013,62,Río Negro,Femenino,35 a 39,0
2013,62,Río Negro,Femenino,40 a 44,1
2013,62,Río Negro,Femenino,45 a 49,1
2013,62,Río Negro,Femenino,50 a 54,1
2013,62,Río Negro,Femenino,55 a 59,0
2013,62,Río Negro,Femenino,60 a 64,6
2013,62,Río Negro,Femenino,65 a 69,4
2013,62,Río Negro,Femenino,70 a 74,10
2013,62,Río Negro,Femenino,75 a 79,5
2013,62,Río Negro,Femenino,80 y más,15
2013,66,Salta,Masculino,10 a 14,0
2013,66,Salta,Masculino,15 a 19,0
2013,66,Salta,Masculino,20 a 24,0
2013,66,Salta,Masculino,25 a 29,0
2013,66,Salta,Masculino,30 a 34,0
2013,66,Salta,Masculino,35 a 39,1
2013,66,Salta,Masculino,40 a 44,2
2013,66,Salta,Masculino,45 a 49,2
2013,66,Salta,Masculino,50 a 54,3
2013,66,Salta,Masculino,55 a 59,14
2013,66,Salta,Masculino,60 a 64,10
2013,66,Salta,Masculino,65 a 69,13
2013,66,Salta,Masculino,70 a 74,15
2013,66,Salta,Masculino,75 a 79,15
2013,66,Salta,Masculino,80 y más,19
2013,66,Salta,Femenino,10 a 14,0
2013,66,Salta,Femenino,15 a 19,1
2013,66,Salta,Femenino,20 a 24,0
2013,66,Salta,Femenino,25 a 29,1
2013,66,Salta,Femenino,30 a 34,0
2013,66,Salta,Femenino,35 a 39,0
2013,66,Salta,Femenino,40 a 44,1
2013,66,Salta,Femenino,45 a 49,5
2013,66,Salta,Femenino,50 a 54,1
2013,66,Salta,Femenino,55 a 59,10
2013,66,Salta,Femenino,60 a 64,9
2013,66,Salta,Femenino,65 a 69,12
2013,66,Salta,Femenino,70 a 74,15
2013,66,Salta,Femenino,75 a 79,9
2013,66,Salta,Femenino,80 y más,26
2013,70,San Juan,Masculino,10 a 14,0
2013,70,San Juan,Masculino,15 a 19,0
2013,70,San Juan,Masculino,20 a 24,0
2013,70,San Juan,Masculino,25 a 29,0
2013,70,San Juan,Masculino,30 a 34,0
2013,70,San Juan,Masculino,35 a 39,0
2013,70,San Juan,Masculino,40 a 44,4
2013,70,San Juan,Masculino,45 a 49,4
2013,70,San Juan,Masculino,50 a 54,8
2013,70,San Juan,Masculino,55 a 59,17
2013,70,San Juan,Masculino,60 a 64,14
2013,70,San Juan,Masculino,65 a 69,24
2013,70,San Juan,Masculino,70 a 74,16
2013,70,San Juan,Masculino,75 a 79,22
2013,70,San Juan,Masculino,80 y más,23
2013,70,San Juan,Femenino,10 a 14,0
2013,70,San Juan,Femenino,15 a 19,0
2013,70,San Juan,Femenino,20 a 24,1
2013,70,San Juan,Femenino,25 a 29,1
2013,70,San Juan,Femenino,30 a 34,0
2013,70,San Juan,Femenino,35 a 39,1
2013,70,San Juan,Femenino,40 a 44,0
2013,70,San Juan,Femenino,45 a 49,1
2013,70,San Juan,Femenino,50 a 54,4
2013,70,San Juan,Femenino,55 a 59,10
2013,70,San Juan,Femenino,60 a 64,17
2013,70,San Juan,Femenino,65 a 69,13
2013,70,San Juan,Femenino,70 a 74,22
2013,70,San Juan,Femenino,75 a 79,19
2013,70,San Juan,Femenino,80 y más,38
2013,74,San Luis,Masculino,10 a 14,0
2013,74,San Luis,Masculino,15 a 19,0
2013,74,San Luis,Masculino,20 a 24,0
2013,74,San Luis,Masculino,25 a 29,0
2013,74,San Luis,Masculino,30 a 34,0
2013,74,San Luis,Masculino,35 a 39,0
2013,74,San Luis,Masculino,40 a 44,0
2013,74,San Luis,Masculino,45 a 49,2
2013,74,San Luis,Masculino,50 a 54,2
2013,74,San Luis,Masculino,55 a 59,4
2013,74,San Luis,Masculino,60 a 64,9
2013,74,San Luis,Masculino,65 a 69,6
2013,74,San Luis,Masculino,70 a 74,11
2013,74,San Luis,Masculino,75 a 79,10
2013,74,San Luis,Masculino,80 y más,15
2013,74,San Luis,Femenino,10 a 14,0
2013,74,San Luis,Femenino,15 a 19,0
2013,74,San Luis,Femenino,20 a 24,0
2013,74,San Luis,Femenino,25 a 29,0
2013,74,San Luis,Femenino,30 a 34,0
2013,74,San Luis,Femenino,35 a 39,0
2013,74,San Luis,Femenino,40 a 44,1
2013,74,San Luis,Femenino,45 a 49,0
2013,74,San Luis,Femenino,50 a 54,0
2013,74,San Luis,Femenino,55 a 59,2
2013,74,San Luis,Femenino,60 a 64,7
2013,74,San Luis,Femenino,65 a 69,10
2013,74,San Luis,Femenino,70 a 74,6
2013,74,San Luis,Femenino,75 a 79,5
2013,74,San Luis,Femenino,80 y más,14
2013,78,Santa Cruz,Masculino,10 a 14,0
2013,78,Santa Cruz,Masculino,15 a 19,0
2013,78,Santa Cruz,Masculino,20 a 24,0
2013,78,Santa Cruz,Masculino,25 a 29,0
2013,78,Santa Cruz,Masculino,30 a 34,1
2013,78,Santa Cruz,Masculino,35 a 39,0
2013,78,Santa Cruz,Masculino,40 a 44,0
2013,78,Santa Cruz,Masculino,45 a 49,0
2013,78,Santa Cruz,Masculino,50 a 54,1
2013,78,Santa Cruz,Masculino,55 a 59,4
2013,78,Santa Cruz,Masculino,60 a 64,3
2013,78,Santa Cruz,Masculino,65 a 69,3
2013,78,Santa Cruz,Masculino,70 a 74,4
2013,78,Santa Cruz,Masculino,75 a 79,4
2013,78,Santa Cruz,Masculino,80 y más,7
2013,78,Santa Cruz,Femenino,10 a 14,0
2013,78,Santa Cruz,Femenino,15 a 19,0
2013,78,Santa Cruz,Femenino,20 a 24,0
2013,78,Santa Cruz,Femenino,25 a 29,0
2013,78,Santa Cruz,Femenino,30 a 34,0
2013,78,Santa Cruz,Femenino,35 a 39,0
2013,78,Santa Cruz,Femenino,40 a 44,0
2013,78,Santa Cruz,Femenino,45 a 49,2
2013,78,Santa Cruz,Femenino,50 a 54,0
2013,78,Santa Cruz,Femenino,55 a 59,1
2013,78,Santa Cruz,Femenino,60 a 64,4
2013,78,Santa Cruz,Femenino,65 a 69,3
2013,78,Santa Cruz,Femenino,70 a 74,5
2013,78,Santa Cruz,Femenino,75 a 79,2
2013,78,Santa Cruz,Femenino,80 y más,7
2013,82,Santa Fe,Masculino,10 a 14,0
2013,82,Santa Fe,Masculino,15 a 19,0
2013,82,Santa Fe,Masculino,20 a 24,0
2013,82,Santa Fe,Masculino,25 a 29,1
2013,82,Santa Fe,Masculino,30 a 34,0
2013,82,Santa Fe,Masculino,35 a 39,1
2013,82,Santa Fe,Masculino,40 a 44,9
2013,82,Santa Fe,Masculino,45 a 49,6
2013,82,Santa Fe,Masculino,50 a 54,21
2013,82,Santa Fe,Masculino,55 a 59,23
2013,82,Santa Fe,Masculino,60 a 64,54
2013,82,Santa Fe,Masculino,65 a 69,66
2013,82,Santa Fe,Masculino,70 a 74,69
2013,82,Santa Fe,Masculino,75 a 79,64
2013,82,Santa Fe,Masculino,80 y más,101
2013,82,Santa Fe,Femenino,10 a 14,0
2013,82,Santa Fe,Femenino,15 a 19,0
2013,82,Santa Fe,Femenino,20 a 24,0
2013,82,Santa Fe,Femenino,25 a 29,1
2013,82,Santa Fe,Femenino,30 a 34,0
2013,82,Santa Fe,Femenino,35 a 39,4
2013,82,Santa Fe,Femenino,40 a 44,2
2013,82,Santa Fe,Femenino,45 a 49,3
2013,82,Santa Fe,Femenino,50 a 54,6
2013,82,Santa Fe,Femenino,55 a 59,12
2013,82,Santa Fe,Femenino,60 a 64,34
2013,82,Santa Fe,Femenino,65 a 69,48
2013,82,Santa Fe,Femenino,70 a 74,60
2013,82,Santa Fe,Femenino,75 a 79,69
2013,82,Santa Fe,Femenino,80 y más,158
2013,86,Santiago del Estero,Masculino,10 a 14,0
2013,86,Santiago del Estero,Masculino,15 a 19,0
2013,86,Santiago del Estero,Masculino,20 a 24,0
2013,86,Santiago del Estero,Masculino,25 a 29,1
2013,86,Santiago del Estero,Masculino,30 a 34,2
2013,86,Santiago del Estero,Masculino,35 a 39,0
2013,86,Santiago del Estero,Masculino,40 a 44,1
2013,86,Santiago del Estero,Masculino,45 a 49,4
2013,86,Santiago del Estero,Masculino,50 a 54,3
2013,86,Santiago del Estero,Masculino,55 a 59,11
2013,86,Santiago del Estero,Masculino,60 a 64,10
2013,86,Santiago del Estero,Masculino,65 a 69,5
2013,86,Santiago del Estero,Masculino,70 a 74,6
2013,86,Santiago del Estero,Masculino,75 a 79,8
2013,86,Santiago del Estero,Masculino,80 y más,4
2013,86,Santiago del Estero,Femenino,10 a 14,0
2013,86,Santiago del Estero,Femenino,15 a 19,0
2013,86,Santiago del Estero,Femenino,20 a 24,0
2013,86,Santiago del Estero,Femenino,25 a 29,1
2013,86,Santiago del Estero,Femenino,30 a 34,0
2013,86,Santiago del Estero,Femenino,35 a 39,0
2013,86,Santiago del Estero,Femenino,40 a 44,1
2013,86,Santiago del Estero,Femenino,45 a 49,1
2013,86,Santiago del Estero,Femenino,50 a 54,4
2013,86,Santiago del Estero,Femenino,55 a 59,4
2013,86,Santiago del Estero,Femenino,60 a 64,5
2013,86,Santiago del Estero,Femenino,65 a 69,4
2013,86,Santiago del Estero,Femenino,70 a 74,8
2013,86,Santiago del Estero,Femenino,75 a 79,6
2013,86,Santiago del Estero,Femenino,80 y más,9
2013,90,Tucumán,Masculino,10 a 14,0
2013,90,Tucumán,Masculino,15 a 19,0
2013,90,Tucumán,Masculino,20 a 24,2
2013,90,Tucumán,Masculino,25 a 29,0
2013,90,Tucumán,Masculino,30 a 34,0
2013,90,Tucumán,Masculino,35 a 39,2
2013,90,Tucumán,Masculino,40 a 44,2
2013,90,Tucumán,Masculino,45 a 49,7
2013,90,Tucumán,Masculino,50 a 54,5
2013,90,Tucumán,Masculino,55 a 59,23
2013,90,Tucumán,Masculino,60 a 64,27
2013,90,Tucumán,Masculino,65 a 69,31
2013,90,Tucumán,Masculino,70 a 74,43
2013,90,Tucumán,Masculino,75 a 79,29
2013,90,Tucumán,Masculino,80 y más,44
2013,90,Tucumán,Femenino,10 a 14,0
2013,90,Tucumán,Femenino,15 a 19,0
2013,90,Tucumán,Femenino,20 a 24,2
2013,90,Tucumán,Femenino,25 a 29,1
2013,90,Tucumán,Femenino,30 a 34,2
2013,90,Tucumán,Femenino,35 a 39,0
2013,90,Tucumán,Femenino,40 a 44,2
2013,90,Tucumán,Femenino,45 a 49,3
2013,90,Tucumán,Femenino,50 a 54,8
2013,90,Tucumán,Femenino,55 a 59,17
2013,90,Tucumán,Femenino,60 a 64,20
2013,90,Tucumán,Femenino,65 a 69,24
2013,90,Tucumán,Femenino,70 a 74,29
2013,90,Tucumán,Femenino,75 a 79,27
2013,90,Tucumán,Femenino,80 y más,67
2013,94,Tierra del Fuego,Masculino,10 a 14,0
2013,94,Tierra del Fuego,Masculino,15 a 19,0
2013,94,Tierra del Fuego,Masculino,20 a 24,0
2013,94,Tierra del Fuego,Masculino,25 a 29,0
2013,94,Tierra del Fuego,Masculino,30 a 34,0
2013,94,Tierra del Fuego,Masculino,35 a 39,0
2013,94,Tierra del Fuego,Masculino,40 a 44,0
2013,94,Tierra del Fuego,Masculino,45 a 49,0
2013,94,Tierra del Fuego,Masculino,50 a 54,0
2013,94,Tierra del Fuego,Masculino,55 a 59,1
2013,94,Tierra del Fuego,Masculino,60 a 64,1
2013,94,Tierra del Fuego,Masculino,65 a 69,3
2013,94,Tierra del Fuego,Masculino,70 a 74,1
2013,94,Tierra del Fuego,Masculino,75 a 79,1
2013,94,Tierra del Fuego,Masculino,80 y más,0
2013,94,Tierra del Fuego,Femenino,10 a 14,0
2013,94,Tierra del Fuego,Femenino,15 a 19,0
2013,94,Tierra del Fuego,Femenino,20 a 24,0
2013,94,Tierra del Fuego,Femenino,25 a 29,0
2013,94,Tierra del Fuego,Femenino,30 a 34,0
2013,94,Tierra del Fuego,Femenino,35 a 39,0
2013,94,Tierra del Fuego,Femenino,40 a 44,0
2013,94,Tierra del Fuego,Femenino,45 a 49,0
2013,94,Tierra del Fuego,Femenino,50 a 54,1
2013,94,Tierra del Fuego,Femenino,55 a 59,0
2013,94,Tierra del Fuego,Femenino,60 a 64,1
2013,94,Tierra del Fuego,Femenino,65 a 69,0
2013,94,Tierra del Fuego,Femenino,70 a 74,2
2013,94,Tierra del Fuego,Femenino,75 a 79,0
2013,94,Tierra del Fuego,Femenino,80 y más,2
2014,02,CABA,Masculino,10 a 14,0
2014,02,CABA,Masculino,15 a 19,0
2014,02,CABA,Masculino,20 a 24,0
2014,02,CABA,Masculino,25 a 29,1
2014,02,CABA,Masculino,30 a 34,0
2014,02,CABA,Masculino,35 a 39,1
2014,02,CABA,Masculino,40 a 44,1
2014,02,CABA,Masculino,45 a 49,6
2014,02,CABA,Masculino,50 a 54,8
2014,02,CABA,Masculino,55 a 59,15
2014,02,CABA,Masculino,60 a 64,20
2014,02,CABA,Masculino,65 a 69,15
2014,02,CABA,Masculino,70 a 74,20
2014,02,CABA,Masculino,75 a 79,30
2014,02,CABA,Masculino,80 y más,70
2014,02,CABA,Femenino,10 a 14,0
2014,02,CABA,Femenino,15 a 19,0
2014,02,CABA,Femenino,20 a 24,0
2014,02,CABA,Femenino,25 a 29,0
2014,02,CABA,Femenino,30 a 34,2
2014,02,CABA,Femenino,35 a 39,0
2014,02,CABA,Femenino,40 a 44,0
2014,02,CABA,Femenino,45 a 49,1
2014,02,CABA,Femenino,50 a 54,5
2014,02,CABA,Femenino,55 a 59,5
2014,02,CABA,Femenino,60 a 64,1
2014,02,CABA,Femenino,65 a 69,18
2014,02,CABA,Femenino,70 a 74,11
2014,02,CABA,Femenino,75 a 79,26
2014,02,CABA,Femenino,80 y más,120
2014,06,Buenos Aires,Masculino,10 a 14,0
2014,06,Buenos Aires,Masculino,15 a 19,0
2014,06,Buenos Aires,Masculino,20 a 24,7
2014,06,Buenos Aires,Masculino,25 a 29,3
2014,06,Buenos Aires,Masculino,30 a 34,2
2014,06,Buenos Aires,Masculino,35 a 39,10
2014,06,Buenos Aires,Masculino,40 a 44,16
2014,06,Buenos Aires,Masculino,45 a 49,27
2014,06,Buenos Aires,Masculino,50 a 54,59
2014,06,Buenos Aires,Masculino,55 a 59,101
2014,06,Buenos Aires,Masculino,60 a 64,132
2014,06,Buenos Aires,Masculino,65 a 69,227
2014,06,Buenos Aires,Masculino,70 a 74,203
2014,06,Buenos Aires,Masculino,75 a 79,199
2014,06,Buenos Aires,Masculino,80 y más,333
2014,06,Buenos Aires,Femenino,10 a 14,0
2014,06,Buenos Aires,Femenino,15 a 19,0
2014,06,Buenos Aires,Femenino,20 a 24,1
2014,06,Buenos Aires,Femenino,25 a 29,5
2014,06,Buenos Aires,Femenino,30 a 34,6
2014,06,Buenos Aires,Femenino,35 a 39,11
2014,06,Buenos Aires,Femenino,40 a 44,17
2014,06,Buenos Aires,Femenino,45 a 49,14
2014,06,Buenos Aires,Femenino,50 a 54,35
2014,06,Buenos Aires,Femenino,55 a 59,62
2014,06,Buenos Aires,Femenino,60 a 64,124
2014,06,Buenos Aires,Femenino,65 a 69,131
2014,06,Buenos Aires,Femenino,70 a 74,173
2014,06,Buenos Aires,Femenino,75 a 79,188
2014,06,Buenos Aires,Femenino,80 y más,550
2014,10,Catamarca,Masculino,10 a 14,0
2014,10,Catamarca,Masculino,15 a 19,1
2014,10,Catamarca,Masculino,20 a 24,0
2014,10,Catamarca,Masculino,25 a 29,0
2014,10,Catamarca,Masculino,30 a 34,0
2014,10,Catamarca,Masculino,35 a 39,0
2014,10,Catamarca,Masculino,40 a 44,1
2014,10,Catamarca,Masculino,45 a 49,3
2014,10,Catamarca,Masculino,50 a 54,0
2014,10,Catamarca,Masculino,55 a 59,2
2014,10,Catamarca,Masculino,60 a 64,11
2014,10,Catamarca,Masculino,65 a 69,4
2014,10,Catamarca,Masculino,70 a 74,6
2014,10,Catamarca,Masculino,75 a 79,10
2014,10,Catamarca,Masculino,80 y más,2
2014,10,Catamarca,Femenino,10 a 14,0
2014,10,Catamarca,Femenino,15 a 19,0
2014,10,Catamarca,Femenino,20 a 24,0
2014,10,Catamarca,Femenino,25 a 29,1
2014,10,Catamarca,Femenino,30 a 34,0
2014,10,Catamarca,Femenino,35 a 39,0
2014,10,Catamarca,Femenino,40 a 44,0
2014,10,Catamarca,Femenino,45 a 49,1
2014,10,Catamarca,Femenino,50 a 54,3
2014,10,Catamarca,Femenino,55 a 59,6
2014,10,Catamarca,Femenino,60 a 64,4
2014,10,Catamarca,Femenino,65 a 69,2
2014,10,Catamarca,Femenino,70 a 74,7
2014,10,Catamarca,Femenino,75 a 79,6
2014,10,Catamarca,Femenino,80 y más,15
2014,14,Córdoba,Masculino,10 a 14,0
2014,14,Córdoba,Masculino,15 a 19,0
2014,14,Córdoba,Masculino,20 a 24,0
2014,14,Córdoba,Masculino,25 a 29,0
2014,14,Córdoba,Masculino,30 a 34,0
2014,14,Córdoba,Masculino,35 a 39,3
2014,14,Córdoba,Masculino,40 a 44,4
2014,14,Córdoba,Masculino,45 a 49,11
2014,14,Córdoba,Masculino,50 a 54,22
2014,14,Córdoba,Masculino,55 a 59,36
2014,14,Córdoba,Masculino,60 a 64,44
2014,14,Córdoba,Masculino,65 a 69,68
2014,14,Córdoba,Masculino,70 a 74,54
2014,14,Córdoba,Masculino,75 a 79,61
2014,14,Córdoba,Masculino,80 y más,63
2014,14,Córdoba,Femenino,10 a 14,0
2014,14,Córdoba,Femenino,15 a 19,0
2014,14,Córdoba,Femenino,20 a 24,0
2014,14,Córdoba,Femenino,25 a 29,1
2014,14,Córdoba,Femenino,30 a 34,4
2014,14,Córdoba,Femenino,35 a 39,0
2014,14,Córdoba,Femenino,40 a 44,2
2014,14,Córdoba,Femenino,45 a 49,5
2014,14,Córdoba,Femenino,50 a 54,8
2014,14,Córdoba,Femenino,55 a 59,21
2014,14,Córdoba,Femenino,60 a 64,19
2014,14,Córdoba,Femenino,65 a 69,40
2014,14,Córdoba,Femenino,70 a 74,47
2014,14,Córdoba,Femenino,75 a 79,51
2014,14,Córdoba,Femenino,80 y más,113
2014,18,Corrientes,Masculino,10 a 14,0
2014,18,Corrientes,Masculino,15 a 19,0
2014,18,Corrientes,Masculino,20 a 24,1
2014,18,Corrientes,Masculino,25 a 29,0
2014,18,Corrientes,Masculino,30 a 34,0
2014,18,Corrientes,Masculino,35 a 39,2
2014,18,Corrientes,Masculino,40 a 44,1
2014,18,Corrientes,Masculino,45 a 49,3
2014,18,Corrientes,Masculino,50 a 54,7
2014,18,Corrientes,Masculino,55 a 59,8
2014,18,Corrientes,Masculino,60 a 64,9
2014,18,Corrientes,Masculino,65 a 69,19
2014,18,Corrientes,Masculino,70 a 74,10
2014,18,Corrientes,Masculino,75 a 79,16
2014,18,Corrientes,Masculino,80 y más,17
2014,18,Corrientes,Femenino,10 a 14,0
2014,18,Corrientes,Femenino,15 a 19,0
2014,18,Corrientes,Femenino,20 a 24,0
2014,18,Corrientes,Femenino,25 a 29,1
2014,18,Corrientes,Femenino,30 a 34,0
2014,18,Corrientes,Femenino,35 a 39,1
2014,18,Corrientes,Femenino,40 a 44,3
2014,18,Corrientes,Femenino,45 a 49,3
2014,18,Corrientes,Femenino,50 a 54,3
2014,18,Corrientes,Femenino,55 a 59,9
2014,18,Corrientes,Femenino,60 a 64,10
2014,18,Corrientes,Femenino,65 a 69,14
2014,18,Corrientes,Femenino,70 a 74,17
2014,18,Corrientes,Femenino,75 a 79,15
2014,18,Corrientes,Femenino,80 y más,37
2014,22,Chaco,Masculino,10 a 14,0
2014,22,Chaco,Masculino,15 a 19,0
2014,22,Chaco,Masculino,20 a 24,1
2014,22,Chaco,Masculino,25 a 29,0
