anio_enfr,prov_id,prov_nombre,grupo_edad,sexo,dm_total,dm_total_cv,dm_prev,dm_prev_cv
2018,74,San Luis,25 a 29,Varón,241,0.97,0.01,1.01
2018,74,San Luis,30 a 34,Mujer,5266,0.3,0.23,0.3
2018,74,San Luis,30 a 34,Varón,970,0.74,0.1,0.64
2018,74,San Luis,35 a 39,Mujer,957,0.44,0.06,0.46
2018,74,San Luis,35 a 39,Varón,748,0.72,0.05,0.76
2018,74,San Luis,40 a 44,Mujer,4030,0.32,0.33,0.28
2018,74,San Luis,40 a 44,Varón,2131,0.52,0.13,0.53
2018,74,San Luis,45 a 49,Mujer,1757,0.46,0.12,0.42
2018,74,San Luis,45 a 49,Varón,863,1.1,0.09,1.01
2018,74,San Luis,50 a 54,Mujer,1629,0.53,0.11,0.48
2018,74,San Luis,50 a 54,Varón,0,NA,0,NA
2018,74,San Luis,55 a 59,Mujer,1683,0.4,0.15,0.4
2018,74,San Luis,55 a 59,Varón,2099,0.46,0.31,0.37
2018,74,San Luis,60 a 64,Mujer,1201,0.39,0.21,0.38
2018,74,San Luis,60 a 64,Varón,5422,0.27,0.47,0.21
2018,74,San Luis,65 a 69,Mujer,2621,0.32,0.29,0.26
2018,74,San Luis,65 a 69,Varón,1968,0.43,0.31,0.38
2018,74,San Luis,70 a 74,Mujer,736,0.44,0.13,0.42
2018,74,San Luis,70 a 74,Varón,3646,0.34,0.42,0.31
2018,74,San Luis,75 a 79,Mujer,1607,0.55,0.43,0.43
2018,74,San Luis,75 a 79,Varón,1731,0.41,0.47,0.34
2018,74,San Luis,80+,Mujer,1365,0.39,0.28,0.34
2018,74,San Luis,80+,Varón,762,0.78,0.47,0.53
2018,78,Santa Cruz,20 a 24,Mujer,1577,0.65,0.1,0.7
2018,78,Santa Cruz,20 a 24,Varón,3002,0.48,0.26,0.51
2018,78,Santa Cruz,25 a 29,Mujer,1930,0.5,0.11,0.48
2018,78,Santa Cruz,25 a 29,Varón,388,1.02,0.02,1.07
2018,78,Santa Cruz,30 a 34,Mujer,891,0.68,0.08,0.65
2018,78,Santa Cruz,30 a 34,Varón,0,NA,0,NA
2018,78,Santa Cruz,35 a 39,Mujer,1163,0.47,0.09,0.49
2018,78,Santa Cruz,35 a 39,Varón,782,0.65,0.05,0.7
2018,78,Santa Cruz,40 a 44,Mujer,2513,0.36,0.17,0.37
2018,78,Santa Cruz,40 a 44,Varón,161,1.12,0.01,1.16
2018,78,Santa Cruz,45 a 49,Mujer,2840,0.27,0.3,0.28
2018,78,Santa Cruz,45 a 49,Varón,433,1,0.05,1.01
2018,78,Santa Cruz,50 a 54,Mujer,650,0.7,0.13,0.68
2018,78,Santa Cruz,50 a 54,Varón,1382,0.43,0.16,0.49
2018,78,Santa Cruz,55 a 59,Mujer,1273,0.48,0.19,0.48
2018,78,Santa Cruz,55 a 59,Varón,1007,0.67,0.14,0.59
2018,78,Santa Cruz,60 a 64,Mujer,2284,0.5,0.48,0.34
2018,78,Santa Cruz,60 a 64,Varón,1498,0.34,0.21,0.33
2018,78,Santa Cruz,65 a 69,Mujer,378,0.28,0.07,0.37
2018,78,Santa Cruz,65 a 69,Varón,3261,0.37,0.47,0.31
2018,78,Santa Cruz,70 a 74,Mujer,440,0.9,0.33,0.62
2018,78,Santa Cruz,70 a 74,Varón,1681,0.57,0.9,0.2
2018,78,Santa Cruz,75 a 79,Mujer,545,0.62,0.27,0.51
2018,78,Santa Cruz,75 a 79,Varón,314,0.99,0.57,0.65
2018,78,Santa Cruz,80+,Mujer,477,0.88,0.35,0.65
2018,78,Santa Cruz,80+,Varón,237,0.85,0.18,1.11
2018,82,Santa Fe,20 a 24,Mujer,17512,0.39,0.13,0.37
2018,82,Santa Fe,20 a 24,Varón,0,NA,0,NA
2018,82,Santa Fe,25 a 29,Mujer,12003,0.43,0.11,0.43
2018,82,Santa Fe,25 a 29,Varón,8401,0.46,0.06,0.47
2018,82,Santa Fe,30 a 34,Mujer,9079,0.4,0.07,0.38
2018,82,Santa Fe,30 a 34,Varón,1371,0.64,0.01,0.66
2018,82,Santa Fe,35 a 39,Mujer,7568,0.38,0.08,0.4
2018,82,Santa Fe,35 a 39,Varón,8212,0.44,0.07,0.47
2018,82,Santa Fe,40 a 44,Mujer,12967,0.38,0.12,0.36
2018,82,Santa Fe,40 a 44,Varón,5064,0.6,0.05,0.6
2018,82,Santa Fe,45 a 49,Mujer,5058,0.55,0.05,0.56
2018,82,Santa Fe,45 a 49,Varón,18604,0.3,0.24,0.3
2018,82,Santa Fe,50 a 54,Mujer,15236,0.36,0.23,0.31
2018,82,Santa Fe,50 a 54,Varón,20870,0.35,0.26,0.32
2018,82,Santa Fe,55 a 59,Mujer,13453,0.4,0.17,0.35
2018,82,Santa Fe,55 a 59,Varón,9021,0.31,0.18,0.34
2018,82,Santa Fe,60 a 64,Mujer,17480,0.32,0.25,0.29
2018,82,Santa Fe,60 a 64,Varón,15459,0.45,0.2,0.41
2018,82,Santa Fe,65 a 69,Mujer,17550,0.33,0.26,0.3
2018,82,Santa Fe,65 a 69,Varón,22971,0.39,0.37,0.31
2018,82,Santa Fe,70 a 74,Mujer,10575,0.54,0.28,0.41
2018,82,Santa Fe,70 a 74,Varón,11007,0.33,0.27,0.32
2018,82,Santa Fe,75 a 79,Mujer,8499,0.39,0.17,0.4
2018,82,Santa Fe,75 a 79,Varón,4400,0.55,0.15,0.48
2018,82,Santa Fe,80+,Mujer,9637,0.49,0.19,0.44
2018,82,Santa Fe,80+,Varón,4888,0.61,0.15,0.56
2018,86,Santiago del Estero,20 a 24,Mujer,3113,0.62,0.09,0.64
2018,86,Santiago del Estero,20 a 24,Varón,0,NA,0,NA
2018,86,Santiago del Estero,25 a 29,Mujer,5269,0.44,0.22,0.36
2018,86,Santiago del Estero,25 a 29,Varón,0,NA,0,NA
2018,86,Santiago del Estero,30 a 34,Mujer,944,0.77,0.05,0.74
2018,86,Santiago del Estero,30 a 34,Varón,2175,0.62,0.09,0.62
2018,86,Santiago del Estero,35 a 39,Mujer,3223,0.47,0.15,0.41
2018,86,Santiago del Estero,35 a 39,Varón,1599,0.61,0.06,0.73
2018,86,Santiago del Estero,40 a 44,Mujer,6030,0.4,0.24,0.37
2018,86,Santiago del Estero,40 a 44,Varón,351,1.14,0.02,1.32
2018,86,Santiago del Estero,45 a 49,Mujer,4440,0.46,0.21,0.39
2018,86,Santiago del Estero,45 a 49,Varón,2642,0.46,0.21,0.44
2018,86,Santiago del Estero,50 a 54,Mujer,2273,0.56,0.2,0.6
2018,86,Santiago del Estero,50 a 54,Varón,6075,0.44,0.27,0.46
2018,86,Santiago del Estero,55 a 59,Mujer,3002,0.56,0.21,0.52
2018,86,Santiago del Estero,55 a 59,Varón,2995,0.56,0.22,0.54
2018,86,Santiago del Estero,60 a 64,Mujer,2582,0.43,0.21,0.41
2018,86,Santiago del Estero,60 a 64,Varón,573,0.97,0.08,1.03
2018,86,Santiago del Estero,65 a 69,Mujer,1830,0.55,0.22,0.61
2018,86,Santiago del Estero,65 a 69,Varón,5362,0.34,0.58,0.28
2018,86,Santiago del Estero,70 a 74,Mujer,3395,0.47,0.25,0.43
2018,86,Santiago del Estero,70 a 74,Varón,1090,0.76,0.19,0.89
2018,86,Santiago del Estero,75 a 79,Mujer,0,NA,0,NA
2018,86,Santiago del Estero,75 a 79,Varón,0,NA,0,NA
2018,86,Santiago del Estero,80+,Mujer,361,0.97,0.05,0.84
2018,86,Santiago del Estero,80+,Varón,1834,0.7,0.29,0.65
2018,90,Tucumán,20 a 24,Mujer,6082,0.46,0.12,0.45
2018,90,Tucumán,20 a 24,Varón,1175,0.67,0.02,0.67
2018,90,Tucumán,25 a 29,Mujer,5590,0.38,0.09,0.38
2018,90,Tucumán,25 a 29,Varón,3887,0.48,0.09,0.48
2018,90,Tucumán,30 a 34,Mujer,10012,0.31,0.16,0.3
2018,90,Tucumán,30 a 34,Varón,1555,0.71,0.04,0.71
2018,90,Tucumán,35 a 39,Mujer,6436,0.32,0.14,0.32
2018,90,Tucumán,35 a 39,Varón,1280,0.92,0.02,0.98
2018,90,Tucumán,40 a 44,Mujer,5862,0.39,0.17,0.37
2018,90,Tucumán,40 a 44,Varón,5801,0.46,0.16,0.42
2018,90,Tucumán,45 a 49,Mujer,6139,0.47,0.16,0.48
2018,90,Tucumán,45 a 49,Varón,3419,0.81,0.09,0.81
2018,90,Tucumán,50 a 54,Mujer,5020,0.33,0.17,0.34
2018,90,Tucumán,50 a 54,Varón,7977,0.41,0.26,0.37
2018,90,Tucumán,55 a 59,Mujer,3113,0.48,0.19,0.44
2018,90,Tucumán,55 a 59,Varón,9355,0.34,0.38,0.31
2018,90,Tucumán,60 a 64,Mujer,9838,0.29,0.27,0.26
2018,90,Tucumán,60 a 64,Varón,9967,0.42,0.31,0.36
2018,90,Tucumán,65 a 69,Mujer,3100,0.41,0.15,0.43
2018,90,Tucumán,65 a 69,Varón,3754,0.54,0.14,0.58
2018,90,Tucumán,70 a 74,Mujer,2422,0.46,0.11,0.47
2018,90,Tucumán,70 a 74,Varón,143,1.11,0.01,1.22
2018,90,Tucumán,75 a 79,Mujer,5005,0.44,0.33,0.35
2018,90,Tucumán,75 a 79,Varón,1609,0.79,0.18,0.95
2018,90,Tucumán,80+,Mujer,500,1.06,0.04,1.06
2018,90,Tucumán,80+,Varón,340,1.15,0.03,1.27
2018,94,Tierra del Fuego,20 a 24,Mujer,208,1.02,0.04,1.06
2018,94,Tierra del Fuego,20 a 24,Varón,815,0.72,0.14,0.73
2018,94,Tierra del Fuego,25 a 29,Mujer,118,1.01,0.04,1.02
2018,94,Tierra del Fuego,25 a 29,Varón,207,1.13,0.03,1.43
2018,94,Tierra del Fuego,30 a 34,Mujer,1180,0.38,0.11,0.39
2018,94,Tierra del Fuego,30 a 34,Varón,583,0.99,0.12,1.02
2018,94,Tierra del Fuego,35 a 39,Mujer,319,1.09,0.04,1.16
2018,94,Tierra del Fuego,35 a 39,Varón,529,0.86,0.07,0.85
2018,94,Tierra del Fuego,40 a 44,Mujer,1401,0.46,0.25,0.49
2018,94,Tierra del Fuego,40 a 44,Varón,2092,0.21,0.33,0.37
2018,94,Tierra del Fuego,45 a 49,Mujer,492,0.85,0.11,0.85
2018,94,Tierra del Fuego,45 a 49,Varón,531,0.86,0.12,0.97
2018,94,Tierra del Fuego,50 a 54,Mujer,1143,0.46,0.49,0.47
2018,94,Tierra del Fuego,50 a 54,Varón,722,0.65,0.19,0.79
2018,94,Tierra del Fuego,55 a 59,Mujer,1075,0.6,0.19,0.51
2018,94,Tierra del Fuego,55 a 59,Varón,1340,0.46,0.62,0.3
2018,94,Tierra del Fuego,60 a 64,Mujer,622,0.69,0.18,0.68
2018,94,Tierra del Fuego,60 a 64,Varón,468,0.87,0.1,1.02
2018,94,Tierra del Fuego,65 a 69,Mujer,939,0.61,0.47,0.58
2018,94,Tierra del Fuego,65 a 69,Varón,340,1.12,0.19,1.56
2018,94,Tierra del Fuego,70 a 74,Mujer,0,NA,0,NA
2018,94,Tierra del Fuego,70 a 74,Varón,953,0.7,0.61,0.41
2018,94,Tierra del Fuego,75 a 79,Mujer,290,0.81,0.4,0.84
2018,94,Tierra del Fuego,75 a 79,Varón,192,1.17,0.17,1.56
2018,94,Tierra del Fuego,80+,Mujer,0,NA,0,NA
2018,94,Tierra del Fuego,80+,Varón,122,1.34,0.26,1.47
