"Jurisdicción","Sexo","Grupo de edad","Causa de muerte (CIE-10)","Total"
"Santa Cruz","Varón","12.25 a 29","V49",1
"Santa Cruz","Varón","12.25 a 29","V58",2
"Santa Cruz","Varón","12.25 a 29","V68",1
"Santa Cruz","Varón","12.25 a 29","W23",1
"Santa Cruz","Varón","12.25 a 29","X47",2
"Santa Cruz","Varón","13.30 a 34","B20",1
"Santa Cruz","Varón","13.30 a 34","E11",1
"Santa Cruz","Varón","13.30 a 34","F10",1
"Santa Cruz","Varón","13.30 a 34","G40",1
"Santa Cruz","Varón","13.30 a 34","I35",1
"Santa Cruz","Varón","13.30 a 34","I61",1
"Santa Cruz","Varón","13.30 a 34","K70",1
"Santa Cruz","Varón","13.30 a 34","R99",1
"Santa Cruz","Varón","13.30 a 34","V44",1
"Santa Cruz","Varón","13.30 a 34","V48",1
"Santa Cruz","Varón","13.30 a 34","V64",1
"Santa Cruz","Varón","13.30 a 34","V80",1
"Santa Cruz","Varón","13.30 a 34","V89",2
"Santa Cruz","Varón","13.30 a 34","W20",1
"Santa Cruz","Varón","13.30 a 34","W74",1
"Santa Cruz","Varón","13.30 a 34","X70",1
"Santa Cruz","Varón","14.35 a 39","A41",1
"Santa Cruz","Varón","14.35 a 39","C64",1
"Santa Cruz","Varón","14.35 a 39","C95",1
"Santa Cruz","Varón","14.35 a 39","G70",1
"Santa Cruz","Varón","14.35 a 39","I64",1
"Santa Cruz","Varón","14.35 a 39","K65",1
"Santa Cruz","Varón","14.35 a 39","K70",1
"Santa Cruz","Varón","14.35 a 39","N19",1
"Santa Cruz","Varón","14.35 a 39","V49",1
"Santa Cruz","Varón","14.35 a 39","W40",1
"Santa Cruz","Varón","14.35 a 39","X09",1
"Santa Cruz","Varón","14.35 a 39","X31",1
"Santa Cruz","Varón","14.35 a 39","X70",1
"Santa Cruz","Varón","14.35 a 39","X72",1
"Santa Cruz","Varón","14.35 a 39","Y00",1
"Santa Cruz","Varón","15.40 a 44","A16",1
"Santa Cruz","Varón","15.40 a 44","C16",1
"Santa Cruz","Varón","15.40 a 44","C18",1
"Santa Cruz","Varón","15.40 a 44","C22",1
"Santa Cruz","Varón","15.40 a 44","C34",1
"Santa Cruz","Varón","15.40 a 44","C79",1
"Santa Cruz","Varón","15.40 a 44","C91",1
"Santa Cruz","Varón","15.40 a 44","E87",1
"Santa Cruz","Varón","15.40 a 44","G40",2
"Santa Cruz","Varón","15.40 a 44","I21",2
"Santa Cruz","Varón","15.40 a 44","I50",1
"Santa Cruz","Varón","15.40 a 44","J18",2
"Santa Cruz","Varón","15.40 a 44","K70",2
"Santa Cruz","Varón","15.40 a 44","K85",1
"Santa Cruz","Varón","15.40 a 44","W74",1
"Santa Cruz","Varón","15.40 a 44","X47",2
"Santa Cruz","Varón","15.40 a 44","X59",1
"Santa Cruz","Varón","15.40 a 44","X70",1
"Santa Cruz","Varón","16.45 a 49","A41",1
"Santa Cruz","Varón","16.45 a 49","C15",2
"Santa Cruz","Varón","16.45 a 49","C17",1
"Santa Cruz","Varón","16.45 a 49","C18",1
"Santa Cruz","Varón","16.45 a 49","C34",3
"Santa Cruz","Varón","16.45 a 49","I10",2
"Santa Cruz","Varón","16.45 a 49","I20",1
"Santa Cruz","Varón","16.45 a 49","I21",2
"Santa Cruz","Varón","16.45 a 49","I25",1
"Santa Cruz","Varón","16.45 a 49","I51",1
"Santa Cruz","Varón","16.45 a 49","I60",1
"Santa Cruz","Varón","16.45 a 49","I61",4
"Santa Cruz","Varón","16.45 a 49","K65",1
"Santa Cruz","Varón","16.45 a 49","K70",2
"Santa Cruz","Varón","16.45 a 49","K74",1
"Santa Cruz","Varón","16.45 a 49","K92",4
"Santa Cruz","Varón","16.45 a 49","R98",2
"Santa Cruz","Varón","16.45 a 49","R99",3
"Santa Cruz","Varón","16.45 a 49","V03",1
"Santa Cruz","Varón","16.45 a 49","V43",1
"Santa Cruz","Varón","16.45 a 49","V44",1
"Santa Cruz","Varón","16.45 a 49","W23",1
"Santa Cruz","Varón","16.45 a 49","W77",1
"Santa Cruz","Varón","16.45 a 49","X47",2
"Santa Cruz","Varón","16.45 a 49","X99",2
"Santa Cruz","Varón","16.45 a 49","Y24",1
"Santa Cruz","Varón","16.45 a 49","Y34",1
"Santa Cruz","Varón","17.50 a 54","A41",1
"Santa Cruz","Varón","17.50 a 54","C16",2
"Santa Cruz","Varón","17.50 a 54","C18",1
"Santa Cruz","Varón","17.50 a 54","C20",1
"Santa Cruz","Varón","17.50 a 54","C25",1
"Santa Cruz","Varón","17.50 a 54","C32",1
"Santa Cruz","Varón","17.50 a 54","C34",1
"Santa Cruz","Varón","17.50 a 54","C43",1
"Santa Cruz","Varón","17.50 a 54","C44",1
"Santa Cruz","Varón","17.50 a 54","C71",1
"Santa Cruz","Varón","17.50 a 54","C90",1
"Santa Cruz","Varón","17.50 a 54","D66",1
"Santa Cruz","Varón","17.50 a 54","F10",1
"Santa Cruz","Varón","17.50 a 54","G40",1
"Santa Cruz","Varón","17.50 a 54","I11",1
"Santa Cruz","Varón","17.50 a 54","I21",6
"Santa Cruz","Varón","17.50 a 54","I25",1
"Santa Cruz","Varón","17.50 a 54","I61",2
"Santa Cruz","Varón","17.50 a 54","I64",1
"Santa Cruz","Varón","17.50 a 54","J18",1
"Santa Cruz","Varón","17.50 a 54","K70",2
"Santa Cruz","Varón","17.50 a 54","N18",1
"Santa Cruz","Varón","17.50 a 54","R99",2
"Santa Cruz","Varón","17.50 a 54","V48",1
"Santa Cruz","Varón","17.50 a 54","W69",1
"Santa Cruz","Varón","17.50 a 54","X47",6
"Santa Cruz","Varón","17.50 a 54","X74",1
"Santa Cruz","Varón","18.55 a 59","A41",1
"Santa Cruz","Varón","18.55 a 59","B24",1
"Santa Cruz","Varón","18.55 a 59","C16",2
"Santa Cruz","Varón","18.55 a 59","C18",5
"Santa Cruz","Varón","18.55 a 59","C23",1
"Santa Cruz","Varón","18.55 a 59","C25",1
"Santa Cruz","Varón","18.55 a 59","C32",1
"Santa Cruz","Varón","18.55 a 59","C34",3
"Santa Cruz","Varón","18.55 a 59","C71",1
"Santa Cruz","Varón","18.55 a 59","C85",2
"Santa Cruz","Varón","18.55 a 59","D35",1
"Santa Cruz","Varón","18.55 a 59","D47",1
"Santa Cruz","Varón","18.55 a 59","D48",1
"Santa Cruz","Varón","18.55 a 59","E43",1
"Santa Cruz","Varón","18.55 a 59","I21",6
"Santa Cruz","Varón","18.55 a 59","I25",1
"Santa Cruz","Varón","18.55 a 59","I26",2
"Santa Cruz","Varón","18.55 a 59","I49",2
"Santa Cruz","Varón","18.55 a 59","I50",1
"Santa Cruz","Varón","18.55 a 59","I51",1
"Santa Cruz","Varón","18.55 a 59","I60",1
"Santa Cruz","Varón","18.55 a 59","I61",1
"Santa Cruz","Varón","18.55 a 59","I64",2
"Santa Cruz","Varón","18.55 a 59","I67",1
"Santa Cruz","Varón","18.55 a 59","J18",1
"Santa Cruz","Varón","18.55 a 59","J44",1
"Santa Cruz","Varón","18.55 a 59","J98",1
"Santa Cruz","Varón","18.55 a 59","K25",1
"Santa Cruz","Varón","18.55 a 59","K70",5
"Santa Cruz","Varón","18.55 a 59","K72",1
"Santa Cruz","Varón","18.55 a 59","K85",1
"Santa Cruz","Varón","18.55 a 59","K92",1
"Santa Cruz","Varón","18.55 a 59","N18",2
"Santa Cruz","Varón","18.55 a 59","R99",2
"Santa Cruz","Varón","18.55 a 59","V45",1
"Santa Cruz","Varón","18.55 a 59","V49",1
"Santa Cruz","Varón","18.55 a 59","V64",1
"Santa Cruz","Varón","18.55 a 59","X47",1
"Santa Cruz","Varón","18.55 a 59","X59",2
"Santa Cruz","Varón","18.55 a 59","X74",1
"Santa Cruz","Varón","18.55 a 59","X79",1
"Santa Cruz","Varón","18.55 a 59","X95",1
"Santa Cruz","Varón","18.55 a 59","X99",1
"Santa Cruz","Varón","18.55 a 59","Y34",1
"Santa Cruz","Varón","19.60 a 64","A16",1
"Santa Cruz","Varón","19.60 a 64","A49",1
"Santa Cruz","Varón","19.60 a 64","C16",1
"Santa Cruz","Varón","19.60 a 64","C18",2
"Santa Cruz","Varón","19.60 a 64","C22",1
"Santa Cruz","Varón","19.60 a 64","C25",2
"Santa Cruz","Varón","19.60 a 64","C32",2
"Santa Cruz","Varón","19.60 a 64","C34",4
"Santa Cruz","Varón","19.60 a 64","C67",2
"Santa Cruz","Varón","19.60 a 64","C73",2
"Santa Cruz","Varón","19.60 a 64","C76",2
"Santa Cruz","Varón","19.60 a 64","C80",1
"Santa Cruz","Varón","19.60 a 64","C90",2
"Santa Cruz","Varón","19.60 a 64","E10",1
"Santa Cruz","Varón","19.60 a 64","E11",3
"Santa Cruz","Varón","19.60 a 64","E14",1
"Santa Cruz","Varón","19.60 a 64","I10",1
"Santa Cruz","Varón","19.60 a 64","I13",1
"Santa Cruz","Varón","19.60 a 64","I21",6
"Santa Cruz","Varón","19.60 a 64","I25",2
"Santa Cruz","Varón","19.60 a 64","I42",2
"Santa Cruz","Varón","19.60 a 64","I50",2
"Santa Cruz","Varón","19.60 a 64","I61",3
"Santa Cruz","Varón","19.60 a 64","I67",1
"Santa Cruz","Varón","19.60 a 64","I71",2
"Santa Cruz","Varón","19.60 a 64","J44",2
"Santa Cruz","Varón","19.60 a 64","J98",1
"Santa Cruz","Varón","19.60 a 64","K65",1
"Santa Cruz","Varón","19.60 a 64","K70",1
"Santa Cruz","Varón","19.60 a 64","K72",2
"Santa Cruz","Varón","19.60 a 64","K92",1
"Santa Cruz","Varón","19.60 a 64","N18",1
"Santa Cruz","Varón","19.60 a 64","R98",3
"Santa Cruz","Varón","19.60 a 64","R99",3
"Santa Cruz","Varón","19.60 a 64","W73",1
"Santa Cruz","Varón","19.60 a 64","X47",1
"Santa Cruz","Varón","19.60 a 64","X74",1
"Santa Cruz","Varón","19.60 a 64","Y34",1
"Santa Cruz","Varón","20.65 a 69","A16",1
"Santa Cruz","Varón","20.65 a 69","A41",2
"Santa Cruz","Varón","20.65 a 69","C15",1
"Santa Cruz","Varón","20.65 a 69","C16",4
"Santa Cruz","Varón","20.65 a 69","C18",2
"Santa Cruz","Varón","20.65 a 69","C20",1
"Santa Cruz","Varón","20.65 a 69","C22",1
"Santa Cruz","Varón","20.65 a 69","C23",2
"Santa Cruz","Varón","20.65 a 69","C25",1
"Santa Cruz","Varón","20.65 a 69","C34",7
"Santa Cruz","Varón","20.65 a 69","C61",5
"Santa Cruz","Varón","20.65 a 69","C64",2
"Santa Cruz","Varón","20.65 a 69","C67",2
"Santa Cruz","Varón","20.65 a 69","C85",1
"Santa Cruz","Varón","20.65 a 69","D37",1
"Santa Cruz","Varón","20.65 a 69","E11",1
"Santa Cruz","Varón","20.65 a 69","E14",2
"Santa Cruz","Varón","20.65 a 69","E46",1
"Santa Cruz","Varón","20.65 a 69","F10",1
"Santa Cruz","Varón","20.65 a 69","G12",1
"Santa Cruz","Varón","20.65 a 69","I10",1
"Santa Cruz","Varón","20.65 a 69","I20",1
"Santa Cruz","Varón","20.65 a 69","I21",6
"Santa Cruz","Varón","20.65 a 69","I25",1
"Santa Cruz","Varón","20.65 a 69","I48",1
"Santa Cruz","Varón","20.65 a 69","I49",2
"Santa Cruz","Varón","20.65 a 69","I50",9
"Santa Cruz","Varón","20.65 a 69","I51",1
"Santa Cruz","Varón","20.65 a 69","I61",3
"Santa Cruz","Varón","20.65 a 69","I63",1
"Santa Cruz","Varón","20.65 a 69","I67",1
"Santa Cruz","Varón","20.65 a 69","J18",4
"Santa Cruz","Varón","20.65 a 69","J69",1
"Santa Cruz","Varón","20.65 a 69","J96",1
"Santa Cruz","Varón","20.65 a 69","J98",2
"Santa Cruz","Varón","20.65 a 69","K25",1
"Santa Cruz","Varón","20.65 a 69","K65",2
"Santa Cruz","Varón","20.65 a 69","K70",1
"Santa Cruz","Varón","20.65 a 69","K72",1
"Santa Cruz","Varón","20.65 a 69","K85",2
"Santa Cruz","Varón","20.65 a 69","K92",1
"Santa Cruz","Varón","20.65 a 69","R57",1
"Santa Cruz","Varón","20.65 a 69","R98",1
"Santa Cruz","Varón","20.65 a 69","R99",2
"Santa Cruz","Varón","20.65 a 69","V03",1
"Santa Cruz","Varón","20.65 a 69","V69",1
"Santa Cruz","Varón","20.65 a 69","W80",1
"Santa Cruz","Varón","20.65 a 69","X72",1
"Santa Cruz","Varón","21.70 a 74","A41",2
"Santa Cruz","Varón","21.70 a 74","C16",4
"Santa Cruz","Varón","21.70 a 74","C18",3
"Santa Cruz","Varón","21.70 a 74","C22",1
"Santa Cruz","Varón","21.70 a 74","C25",2
"Santa Cruz","Varón","21.70 a 74","C26",1
"Santa Cruz","Varón","21.70 a 74","C32",2
"Santa Cruz","Varón","21.70 a 74","C34",5
"Santa Cruz","Varón","21.70 a 74","C45",1
"Santa Cruz","Varón","21.70 a 74","C61",6
"Santa Cruz","Varón","21.70 a 74","C64",2
"Santa Cruz","Varón","21.70 a 74","C67",3
"Santa Cruz","Varón","21.70 a 74","C71",1
"Santa Cruz","Varón","21.70 a 74","C72",1
"Santa Cruz","Varón","21.70 a 74","C80",1
"Santa Cruz","Varón","21.70 a 74","C84",1
"Santa Cruz","Varón","21.70 a 74","C85",2
"Santa Cruz","Varón","21.70 a 74","D37",1
"Santa Cruz","Varón","21.70 a 74","D43",1
"Santa Cruz","Varón","21.70 a 74","D58",1
"Santa Cruz","Varón","21.70 a 74","E14",2
"Santa Cruz","Varón","21.70 a 74","E41",1
"Santa Cruz","Varón","21.70 a 74","E75",1
"Santa Cruz","Varón","21.70 a 74","I13",1
"Santa Cruz","Varón","21.70 a 74","I20",1
"Santa Cruz","Varón","21.70 a 74","I21",4
"Santa Cruz","Varón","21.70 a 74","I25",2
"Santa Cruz","Varón","21.70 a 74","I26",1
"Santa Cruz","Varón","21.70 a 74","I42",2
"Santa Cruz","Varón","21.70 a 74","I49",1
"Santa Cruz","Varón","21.70 a 74","I50",5
"Santa Cruz","Varón","21.70 a 74","I51",1
"Santa Cruz","Varón","21.70 a 74","I61",1
"Santa Cruz","Varón","21.70 a 74","I64",4
"Santa Cruz","Varón","21.70 a 74","I69",1
"Santa Cruz","Varón","21.70 a 74","I71",1
"Santa Cruz","Varón","21.70 a 74","J18",2
"Santa Cruz","Varón","21.70 a 74","J44",3
"Santa Cruz","Varón","21.70 a 74","K26",1
"Santa Cruz","Varón","21.70 a 74","K70",1
"Santa Cruz","Varón","21.70 a 74","K74",2
"Santa Cruz","Varón","21.70 a 74","K85",1
"Santa Cruz","Varón","21.70 a 74","N17",1
"Santa Cruz","Varón","21.70 a 74","N18",1
"Santa Cruz","Varón","21.70 a 74","N19",1
"Santa Cruz","Varón","21.70 a 74","R98",2
"Santa Cruz","Varón","21.70 a 74","R99",1
"Santa Cruz","Varón","21.70 a 74","X70",1
"Santa Cruz","Varón","22.75 a 79","A16",1
"Santa Cruz","Varón","22.75 a 79","A41",1
"Santa Cruz","Varón","22.75 a 79","C15",1
"Santa Cruz","Varón","22.75 a 79","C16",1
"Santa Cruz","Varón","22.75 a 79","C18",1
"Santa Cruz","Varón","22.75 a 79","C19",2
"Santa Cruz","Varón","22.75 a 79","C20",1
"Santa Cruz","Varón","22.75 a 79","C24",1
"Santa Cruz","Varón","22.75 a 79","C25",2
"Santa Cruz","Varón","22.75 a 79","C34",6
"Santa Cruz","Varón","22.75 a 79","C61",5
"Santa Cruz","Varón","22.75 a 79","C64",1
"Santa Cruz","Varón","22.75 a 79","C67",1
"Santa Cruz","Varón","22.75 a 79","E14",1
"Santa Cruz","Varón","22.75 a 79","I10",1
"Santa Cruz","Varón","22.75 a 79","I21",1
"Santa Cruz","Varón","22.75 a 79","I42",3
"Santa Cruz","Varón","22.75 a 79","I49",2
"Santa Cruz","Varón","22.75 a 79","I50",7
"Santa Cruz","Varón","22.75 a 79","I62",1
"Santa Cruz","Varón","22.75 a 79","I64",2
"Santa Cruz","Varón","22.75 a 79","I67",2
"Santa Cruz","Varón","22.75 a 79","I77",1
"Santa Cruz","Varón","22.75 a 79","J18",5
"Santa Cruz","Varón","22.75 a 79","J43",1
"Santa Cruz","Varón","22.75 a 79","J44",2
"Santa Cruz","Varón","22.75 a 79","J84",1
"Santa Cruz","Varón","22.75 a 79","K56",2
"Santa Cruz","Varón","22.75 a 79","K86",1
"Santa Cruz","Varón","22.75 a 79","K92",1
"Santa Cruz","Varón","22.75 a 79","R99",2
"Santa Cruz","Varón","22.75 a 79","X59",1
"Santa Cruz","Varón","22.75 a 79","X74",1
"Santa Cruz","Varón","22.75 a 79","Y21",1
"Santa Cruz","Varón","23.80 a 84","A41",2
"Santa Cruz","Varón","23.80 a 84","C15",1
"Santa Cruz","Varón","23.80 a 84","C16",2
"Santa Cruz","Varón","23.80 a 84","C18",2
"Santa Cruz","Varón","23.80 a 84","C50",1
"Santa Cruz","Varón","23.80 a 84","C67",1
"Santa Cruz","Varón","23.80 a 84","C78",1
"Santa Cruz","Varón","23.80 a 84","C91",1
"Santa Cruz","Varón","23.80 a 84","E43",1
"Santa Cruz","Varón","23.80 a 84","I21",2
"Santa Cruz","Varón","23.80 a 84","I25",1
"Santa Cruz","Varón","23.80 a 84","I26",1
"Santa Cruz","Varón","23.80 a 84","I33",1
"Santa Cruz","Varón","23.80 a 84","I42",3
"Santa Cruz","Varón","23.80 a 84","I48",1
"Santa Cruz","Varón","23.80 a 84","I49",2
"Santa Cruz","Varón","23.80 a 84","I50",7
"Santa Cruz","Varón","23.80 a 84","J18",4
"Santa Cruz","Varón","23.80 a 84","J44",2
"Santa Cruz","Varón","23.80 a 84","J98",1
"Santa Cruz","Varón","23.80 a 84","K72",1
"Santa Cruz","Varón","23.80 a 84","K74",1
"Santa Cruz","Varón","23.80 a 84","M19",1
"Santa Cruz","Varón","23.80 a 84","N17",1
"Santa Cruz","Varón","24.85 y más","A41",9
"Santa Cruz","Varón","24.85 y más","C25",1
"Santa Cruz","Varón","24.85 y más","C41",1
"Santa Cruz","Varón","24.85 y más","C49",1
"Santa Cruz","Varón","24.85 y más","C61",1
"Santa Cruz","Varón","24.85 y más","C67",1
"Santa Cruz","Varón","24.85 y más","D64",1
"Santa Cruz","Varón","24.85 y más","E10",1
"Santa Cruz","Varón","24.85 y más","E14",1
"Santa Cruz","Varón","24.85 y más","E86",1
"Santa Cruz","Varón","24.85 y más","I21",1
"Santa Cruz","Varón","24.85 y más","I25",2
"Santa Cruz","Varón","24.85 y más","I42",2
"Santa Cruz","Varón","24.85 y más","I44",1
"Santa Cruz","Varón","24.85 y más","I49",1
"Santa Cruz","Varón","24.85 y más","I50",6
"Santa Cruz","Varón","24.85 y más","I64",1
"Santa Cruz","Varón","24.85 y más","I71",1
"Santa Cruz","Varón","24.85 y más","J18",5
"Santa Cruz","Varón","24.85 y más","J44",2
"Santa Cruz","Varón","24.85 y más","J84",1
"Santa Cruz","Varón","24.85 y más","J96",1
"Santa Cruz","Varón","24.85 y más","J98",3
"Santa Cruz","Varón","24.85 y más","K55",1
"Santa Cruz","Varón","24.85 y más","K70",1
"Santa Cruz","Varón","24.85 y más","K72",1
"Santa Cruz","Varón","24.85 y más","K85",2
"Santa Cruz","Varón","24.85 y más","N17",1
"Santa Cruz","Varón","24.85 y más","N18",1
"Santa Cruz","Varón","24.85 y más","N19",2
"Santa Cruz","Varón","24.85 y más","R98",1
"Santa Cruz","Varón","24.85 y más","R99",1
"Santa Cruz","Varón","25.Sín especificar","G40",1
"Santa Cruz","Varón","25.Sín especificar","I49",1
"Santa Cruz","Mujer","01.0 a 6 días","P02",1
"Santa Cruz","Mujer","01.0 a 6 días","P07",2
"Santa Cruz","Mujer","01.0 a 6 días","P22",1
"Santa Cruz","Mujer","01.0 a 6 días","P24",2
"Santa Cruz","Mujer","01.0 a 6 días","P28",1
"Santa Cruz","Mujer","01.0 a 6 días","P36",1
"Santa Cruz","Mujer","01.0 a 6 días","P52",1
"Santa Cruz","Mujer","01.0 a 6 días","Q00",3
"Santa Cruz","Mujer","01.0 a 6 días","Q24",1
"Santa Cruz","Mujer","01.0 a 6 días","Q61",2
"Santa Cruz","Mujer","01.0 a 6 días","Q89",1
"Santa Cruz","Mujer","01.0 a 6 días","Y34",1
"Santa Cruz","Mujer","02.7 a 27 días","P07",1
"Santa Cruz","Mujer","02.7 a 27 días","P36",2
"Santa Cruz","Mujer","02.7 a 27 días","P52",1
"Santa Cruz","Mujer","02.7 a 27 días","Q24",2
"Santa Cruz","Mujer","02.7 a 27 días","Q25",1
"Santa Cruz","Mujer","03.28 días a 11 meses","A41",1
"Santa Cruz","Mujer","03.28 días a 11 meses","K55",1
"Santa Cruz","Mujer","03.28 días a 11 meses","Q24",1
"Santa Cruz","Mujer","03.28 días a 11 meses","R99",1
"Santa Cruz","Mujer","03.28 días a 11 meses","W79",1
"Santa Cruz","Mujer","03.28 días a 11 meses","X09",1
"Santa Cruz","Mujer","04.1 año","J69",1
"Santa Cruz","Mujer","04.1 año","Q67",1
"Santa Cruz","Mujer","04.1 año","W75",1
"Santa Cruz","Mujer","05.2 años","V49",1
"Santa Cruz","Mujer","05.2 años","W74",1
"Santa Cruz","Mujer","07.4 años","D68",1
"Santa Cruz","Mujer","08.5 a 9","Q89",1
"Santa Cruz","Mujer","08.5 a 9","V03",1
"Santa Cruz","Mujer","08.5 a 9","V69",1
"Santa Cruz","Mujer","08.5 a 9","W75",1
"Santa Cruz","Mujer","09.10 a 14","W74",1
"Santa Cruz","Mujer","10.15 a 19","C92",1
"Santa Cruz","Mujer","10.15 a 19","J98",1
"Santa Cruz","Mujer","10.15 a 19","V49",1
"Santa Cruz","Mujer","10.15 a 19","X70",1
"Santa Cruz","Mujer","10.15 a 19","Y24",1
"Santa Cruz","Mujer","11.20 a 24","K35",1
"Santa Cruz","Mujer","11.20 a 24","V49",1
"Santa Cruz","Mujer","11.20 a 24","V78",1
"Santa Cruz","Mujer","11.20 a 24","X74",1
"Santa Cruz","Mujer","12.25 a 29","J69",1
"Santa Cruz","Mujer","12.25 a 29","V18",1
"Santa Cruz","Mujer","12.25 a 29","W74",1
"Santa Cruz","Mujer","13.30 a 34","C53",1
"Santa Cruz","Mujer","13.30 a 34","C80",1
"Santa Cruz","Mujer","13.30 a 34","V09",1
"Santa Cruz","Mujer","13.30 a 34","V48",1
"Santa Cruz","Mujer","13.30 a 34","V49",1
"Santa Cruz","Mujer","13.30 a 34","W39",1
"Santa Cruz","Mujer","13.30 a 34","X70",1
"Santa Cruz","Mujer","14.35 a 39","C16",1
"Santa Cruz","Mujer","14.35 a 39","C50",3
"Santa Cruz","Mujer","14.35 a 39","C53",3
"Santa Cruz","Mujer","14.35 a 39","C57",1
"Santa Cruz","Mujer","14.35 a 39","C79",1
"Santa Cruz","Mujer","14.35 a 39","C92",1
"Santa Cruz","Mujer","14.35 a 39","K56",1
"Santa Cruz","Mujer","14.35 a 39","V48",1
"Santa Cruz","Mujer","14.35 a 39","V89",1
"Santa Cruz","Mujer","15.40 a 44","C34",1
"Santa Cruz","Mujer","15.40 a 44","C50",1
"Santa Cruz","Mujer","15.40 a 44","C53",1
"Santa Cruz","Mujer","15.40 a 44","C56",1
"Santa Cruz","Mujer","15.40 a 44","C71",1
"Santa Cruz","Mujer","15.40 a 44","C80",1
"Santa Cruz","Mujer","15.40 a 44","I51",1
"Santa Cruz","Mujer","15.40 a 44","I61",1
"Santa Cruz","Mujer","15.40 a 44","K63",1
"Santa Cruz","Mujer","15.40 a 44","V43",1
"Santa Cruz","Mujer","15.40 a 44","V95",1
"Santa Cruz","Mujer","15.40 a 44","X09",1
"Santa Cruz","Mujer","15.40 a 44","X62",1
"Santa Cruz","Mujer","15.40 a 44","X74",1
"Santa Cruz","Mujer","16.45 a 49","C31",1
"Santa Cruz","Mujer","16.45 a 49","C34",1
"Santa Cruz","Mujer","16.45 a 49","C50",2
"Santa Cruz","Mujer","16.45 a 49","C55",1
"Santa Cruz","Mujer","16.45 a 49","C56",1
"Santa Cruz","Mujer","16.45 a 49","C79",1
"Santa Cruz","Mujer","16.45 a 49","E14",1
"Santa Cruz","Mujer","16.45 a 49","I10",1
"Santa Cruz","Mujer","16.45 a 49","I11",1
"Santa Cruz","Mujer","16.45 a 49","I12",1
"Santa Cruz","Mujer","16.45 a 49","I60",2
"Santa Cruz","Mujer","16.45 a 49","I61",1
"Santa Cruz","Mujer","16.45 a 49","I64",1
"Santa Cruz","Mujer","16.45 a 49","Q85",1
"Santa Cruz","Mujer","17.50 a 54","A41",1
"Santa Cruz","Mujer","17.50 a 54","C23",1
"Santa Cruz","Mujer","17.50 a 54","C34",3
"Santa Cruz","Mujer","17.50 a 54","C50",2
"Santa Cruz","Mujer","17.50 a 54","C55",1
"Santa Cruz","Mujer","17.50 a 54","C84",1
"Santa Cruz","Mujer","17.50 a 54","C97",1
"Santa Cruz","Mujer","17.50 a 54","I21",2
"Santa Cruz","Mujer","17.50 a 54","I49",1
"Santa Cruz","Mujer","17.50 a 54","I50",1
"Santa Cruz","Mujer","17.50 a 54","I64",2
"Santa Cruz","Mujer","17.50 a 54","K92",1
"Santa Cruz","Mujer","17.50 a 54","R10",1
"Santa Cruz","Mujer","17.50 a 54","V04",1
"Santa Cruz","Mujer","17.50 a 54","V49",1
"Santa Cruz","Mujer","17.50 a 54","X99",1
"Santa Cruz","Mujer","18.55 a 59","A41",1
"Santa Cruz","Mujer","18.55 a 59","C15",1
"Santa Cruz","Mujer","18.55 a 59","C18",2
"Santa Cruz","Mujer","18.55 a 59","C20",1
"Santa Cruz","Mujer","18.55 a 59","C25",1
"Santa Cruz","Mujer","18.55 a 59","C34",1
"Santa Cruz","Mujer","18.55 a 59","C41",1
"Santa Cruz","Mujer","18.55 a 59","C50",2
